"","text","page","method","year"
"17059","         Broadwa)' & Seve nth Avenue R.R. 'co .. Direct or.",NA,"adobe",1899
"17060","         Ce ntral Park, N o rth and East River R.R., Treasurer and Director .",NA,"adobe",1899
"17061","         F orty -second Street a nd Grand Street F e rry R.R., Trea :mre r and Direc to r.",NA,"adobe",1899
"17062","         Fulto n Street R ailwa y, Treasure r a nd Direct or.",NA,"adobe",1899
"17063","         Metropolitan Street Railway, Treas ure r a nd Director.",NA,"adobe",1899
"17064","         T hirty-fourth Street Crosstown R a ilway, Treasurer and Director.",NA,"adobe",1899
"17065","         Twenty-eighth and Twenty -ninth Streets Cr ossto wn R. R. Co., Director.",NA,"adobe",1899
"17066","         Twe nt y-third Street R a ilway, Trea sure r and Dir ec t or.",NA,"adobe",1899
"17067","DEATTIE JOHN, 253 Broadway.",NA,"adobe",1899
"17068","         U . S. and Hayti T elegrap h & Cable Co .. Director.",NA,"adobe",1899
"17069","BEAVER, JOHN, 1119 T hird Avenu e.",NA,"adobe",1899
"17070","         Empire Cit y Sa.vlngs Bank. Trus t ee.",NA,"adobe",1899
"17071","         Fifth Ave nue Coach Co. , Director.",NA,"adobe",1899
"17072","          One Hundred a nd Twent y-fift h Street a nd T e nt h ·Ave nue Cable Roa.d,",NA,"adobe",1899
"17073","              Treasurer and Director.",NA,"adobe",1899
"17074","BEAVER. WILLIAM T ., 40 W est Thirteenth Street.",NA,"adobe",1899
"17075","         Knick erbocker B inder y , Secretary and Director.",NA,"adobe",1899
"17076"," BECK, ALBERT, 253 Broadway.",NA,"adobe",1899
"17077","          Atlantic Cable Direct or y and Code Co., Direct or.",NA,"adobe",1899
"17078","          Commer cia l Cable a n d T elegra ph Co., Secr etary a nd Director.",NA,"adobe",1899
"17079","          Commer cia l Cable Co. of C uba, D ir ector.",NA,"adobe",1899
"17080","          U . S. Hayti T elegraph a n d Cable Co., Secr e tary a n d Director.",NA,"adobe",1899
"17081","BECK, ERNEST S., 17 P a rk Place.",NA,"adobe",1899
"17082","          Kn y-Sch eer er Co., Secretar y and Dlrcctor.",NA,"adobe",1899
"17083","BECK, FREDE RICK, 281 Fifth Avenue .",NA,"adobe",1899
"17084","          N a tional Wall P a pe r Co., Direct or.",NA,"adobe",1899
"17085","          W est Side B a nk, Directo r.",NA,"adobe",1899
"17086"," BECK , HEINRICH C .. 63 Park R ow.",NA,"adobe",1899
"17087","          El ectric A ge Publis hing Co., D ir ector.",NA,"adobe",1899
"17088","          W. C. V osbur gh Ma nufacturing Co.. Preside nt a nd Director.",NA,"adobe",1899
"17089"," BECKEL, J OSEPH , 438 Broadw a y .",NA,"adobe",1899
"17090","           Fra nklin N a ti o n a l Bank, Dir<!cto r .",NA,"adobe",1899
"17091"," B ECK E R , C. A D ELB ERT, 717 Trem ont Avenu e.",NA,"adobe",1899
"17092","           B r onx B or ou g h Bank , The, Treasurer a nd Direct or.",NA,"adobe",1899
"17093","           Nort hern Improvem ent Co., Presiden t a nd D i rector.",NA,"adobe",1899
"17094","",NA,"adobe",1899
"17095","350         THE AUDIT COMPANY OF NEW YORK.",0,"adobe",1899
"17096","MEYER, WILLIAM G., 32 Liberty Street.",0,"adobe",1899
"17097","        Registrar & Transfer Co., Director.",0,"adobe",1899
"17098","MEYERS, AUGUSTUS, 642 West Twenty-first Street.",0,"adobe",1899
"17099","        M echanics' a nd Traders' Exchange, Trustee.",0,"adobe",1899
"17100","MEYROWITZ. EMIL B., 104 East Twenty-third Street.",0,"adobe",1899
"17101","        Meyrowltz Manufacturing Co., President and Director.",0,"adobe",1899
"17102","MEYROWITZ, OSCAR. W., 104 East Twenty-third Street.",0,"adobe",1899
"17103","        Meyrowltz M a nufacturing Co., Secre tary, Treasurer and Direct or .",0,"adobe",1899
"17104"," ~JCHAEL, MARC M., 77 Hudson Street.",0,"adobe",1899
"17105","        Seville ?ack:lng Co .. President and Director.",0,"adobe",1899
"17106","MICHAELIS, C., 421 Park A venue.",0,"adobe",1899
"17107","        N. Y. Retail Grocers' Union, Director .",0,"adobe",1899
"17108","MICHEL, LEONHARD, 60 Hamilton Avenue, Brooklyn.",0,"adobe",1899
"17109","        India Whart Brewing Co., Director.",0,"adobe",1899
"17110","MICHELL, ARTHUR A., 69 Wall Street.",0,"adobe",1899
"17111","        Medical Advertising Bureau, Director.",0,"adobe",1899
"17112","        N. Y. Medical Publlshlng Co., Dlrector.",0,"adobe",1899
"17113","MICKLE, CHARLES C., 123 Liberty Street.",0,"adobe",1899
"17114","        Clay Wick Co., Director.",0,"adobe",1899
"17115","MIDDENDORF, FREDERICK, 2636 Atlantic Avenue, Brooklyn.",0,"adobe",1899
"17116","        East N. Y. Savings Bank, Brooklyn, Presid ent a nd Trustee.",0,"adobe",1899
"17117","MIDDLEBROOK, FREDERICK J ., 31 Nassau Street.",0,"adobe",1899
"17118","        American Glucose and Suga r Refining Co., The, Director .",0,"adobe",1899
"17119","        American Mortga ge Co., Treasurer and Director.",0,"adobe",1899
"17120","        Brooklyn Wharf and Warehouse Co .. Direc tor.",0,"adobe",1899
"17121","        H a le Co., D irector.",0,"adobe",1899
"17122","        Hecker-Jones-Jewell Mllllng Co., Director.",0,"adobe",1899
"17123","        International Express Co., Director .",0,"adobe",1899
"17124","        Lykens Valley R.R. and Coal Co., Director.",0,"adobe",1899
"17125","        N. Y. and N. J. W ater Co.. Director.",0,"adobe",1899
"17126","        U. 8. Flour Mllllng Co., Director.",0,"adobe",1899
"17127","MIDDLEBROOK, GEORGE A., Port Richmond, S . I.",0,"adobe",1899
"17128","        U. S . Savings Bank, •rrustce.",0,"adobe",1899
"17129","MIDDLETON, DE WITT C., 10 Malden Lane.",0,"adobe",1899
"17130","        Mlddmton & Brainerd Co., President and Director.",0,"adobe",1899
"17131","MIDDLETON, JOHN A., 21 Cortlandt Street.",0,"adobe",1899
"17132","        Building and Sanitary Inspection Co., Director.",0,"adobe",1899
"17133","        Middletown, Unionville &. Water Gap R.R. Co., Secretary and Director.",0,"adobe",1899
"17134","        N. Y. and Wllkesbarre Coal Co.. Secretary and Director.",0,"adobe",1899
"17135","        Soho Park a.nd Land Co., The, Secr etary and Director.",0,"adobe",1899
"17136","        Wllkesbarre & Eastern R.R. Co., Secretary and Director.",0,"adobe",1899
"17137","MIDDLETON, WILLIAM H., 68 Fulton Market.",0,"adobe",1899
"17138","        Carma n, Middleton & Co., President and Director.",0,"adobe",1899
"17139","MIELKE, CHARLES E., 470 Cherry Street.",0,"adobe",1899
"17140","        Wellington Manufacturing Co., Secretary and Director.",0,"adobe",1899
"17141","MIETHKE, E. F .. 71 William Street .",0,"adobe",1899
"17142","        Madgeburg Fire Insurance Co .. Pr~~ld ent and Director .",0,"adobe",1899
"17143","MIETZ, AUGUST, 128 Mott Street.",0,"adobe",1899
"17144","        American Carbonate Co., President and Director.",0,"adobe",1899
"17145",":\ULBANK. J OSEPH, 11 Pine Street.",0,"adobe",1899
"17146","        Chicago, Milwaukee & St. Paul R.R. Co., Director.",0,"adobe",1899
"17147",":\IJLBANK, SAMUEL W .. 11 Pine Street.",0,"adobe",1899
"17148","        West Wyandotte Mining Co., Dir ect or.",0,"adobe",1899
"17149","MILBURY, EDWARD G., 117 South Street.",0,"adobe",1899
"17150","        Edward G. Milbury Co., President a nd Director.",0,"adobe",1899
"17151","        International Rubber Clothing and General Supply Co., President and",0,"adobe",1899
"17152","            Director.",0,"adobe",1899
"17153","MILBURY, SETH. 117 Sou th Street .",0,"adobe",1899
"17154","        International Rubber Clothing a nd General Supply Co., Director.",0,"adobe",1899
"17155","",0,"adobe",1899
"17156","                       DIRF.CTORY OF' DIRECTORS.                                H51",1,"adobe",1899
"17157","MILES, CHARLES, 130 Pearl Street.",1,"adobe",1899
"17158","           F. H. Palmer M anuracturing Co., Treasurer and Director.",1,"adobe",1899
"17159","MILES, HENRY D ., 67 Chrystle Street.",1,"adobe",1899
"17160","           Wllliam A. Miles & Co., Director.",1,"adobe",1899
"17161","MILES, LAMBERT J., 228 Pearl Street.",1,"adobe",1899
"17162","           Elalnore Perfume Co., Secretary a.nd Director.",1,"adobe",1899
"17163","MILES, SWEETING, 17 Jay Street.",1,"adobe",1899
"17164","           Alp!ne Land Cb., President and Director.",1,"adobe",1899
"17165","MILES, T. <::., Produce Exchange, Annex 13 A.",1,"adobe",1899
"17166","           Anglo-American Finance, Trust and Guarantee Co. (Limited), Director.",1,"adobe",1899
"17167","MILES, WILLIAM, 1 Madison Avenue.",1,"adobe",1899
"17168","           Cypress Hills Cemeter~. Director.",1,"adobe",1899
"17169","           Hamilton Fire Insurance Co., Director.",1,"adobe",1899
"17170","MILES, WILLIAM B., 57 Chrystle Street.",1,"adobe",1899
"17171","           Wllllam A. Mlles & Co., Trea surer ·and Director.",1,"adobe",1899
"17172","l'11lLES, WILLIAM M., 115 St. Felix Street, Brookly n .",1,"adobe",1899
"17173","           Abbott Myron Mason Medical Co., Secretary and Director.",1,"adobe",1899
"17174","MILHOLLAND, J OHN E., 164 Nassau Street.",1,"adobe",1899
"17175","           Bach eller Pneumatic Tube Co., Phila d elphia and N. Y ., Director.",1,"adobe",1899
"17176","           N. Y . MaJl and Newspaper Tra nsportation Co .. Director.",1,"adobe",1899
"17177","           Norton Point Land Co., Director.",1,"adobe",1899
"17178","           Tubular Dispatch Co., President and Director.",1,"adobe",1899
"17179","MILLARD, C HARLES, 45 Broadway.",1,"adobe",1899
"17180","           Milla1d Lumber Co., SecretA.ry, 'l'reasurer and Director.",1,"adobe",1899
"17181","           N. J. Mutoscope Co.. Direc tor.",1,"adobe",1899
"17182","MILLARD, EDWIN M., 62 South Street.",1,"adobe",1899
"17183","           N. Y. H a rbor Tow Boat Co., Director.",1,"adobe",1899
"17184","MILLARD, GEORGE W., 3 E ast Fourteenth Street.",1,"adobe",1899
"17185","           M etropolitan Safe D eposit Co., The, Secretary and Director.",1,"adobe",1899
"17186","MILLARD, HOWARD C., 45 Broadway.",1,"adobe",1899
"17187","           Mllla1 rl Lumber Co., Vice-President and Director.",1,"adobe",1899
"17188","MILLARD, THOMAS C., 20 West F ourth Stree t.",1,"adobe",1899
"17189","           N . Y. Harbor Tow Boat Co., President and Direct or .",1,"adobe",1899
"17190","MILLARD, WILLIAM B .. 45 Broadway.",1,"adobe",1899
"17191","           Millard Lumber Co., President and Director.",1,"adobe",1899
"17192","MILLEN, LORING R., 66 Beaver Street.",1,"adobe",1899
"17193","           Southern Pine Co., Director.",1,"adobe",1899
"17194","MfLLER, A. W., 302 West T h irtieth Strl:!c t .",1,"adobe",1899
"17195","           W est Side Bank. Director.",1,"adobe",1899
"17196","MILLER, ALBERT 0 ., 42 N orth M oore Street .",1,"adobe",1899
"17197","           Miiier, Tompkins & Co., President a nd Director.",1,"adobe",1899
"17198","MILL.ER, ANDREW, 19 W est Thirty-fir s t Street.",1,"adobe",1899
"17199","                        1",1,"adobe",1899
"17200","",1,"adobe",1899
"17201","",1,"adobe",1899
"17202","",1,"adobe",1899
"17203","",1,"adobe",1899
"17204","           Life Publ1shlng Co., Secretary and Director.",1,"adobe",1899
"17205","MJJ...l,ER, ANDREW J ., 56 Pine Street.",1,"adobe",1899
"17206","           Equitable Securities Co., S ecretary and Direc tor.",1,"adobe",1899
"17207",":'dlLLER, ARTHUR, 830 Washington Slr0 <'t.",1,"adobe",1899
"17208","           Lyon Brothers Co., Secretary a 11u Dtrector.",1,"adobe",1899
"17209","MILLER, C. W., 18 Wall Stree t.",1,"adobe",1899
"17210","           Irving Sav ings. Institution, Trustee.",1,"adobe",1899
"17211","MILLER, CHARLES A., 11 Broadway.",1,"adobe",1899
"17212","           Babcock & Wilcox Co.. Director.",1,"adobe",1899
"17213","           Bllcken sderfer Manufac turing Co .. Vice-Presid ent and Director .",1,"adobe",1899
"17214","           Diehl Manufacturing Co., Director.",1,"adobe",1899
"17215","           Singer Manufacturing Co., Secretary a nd Director .",1,"adobe",1899
"17216","MILLER, CHARLES C .. , JG W a rren Street.",1,"adobe",1899
"17217","           Franz Maye r Sign Material Mauuf actu ring Co .. Secretnry and Director.",1,"adobe",1899
"17218","MILLER, CHARLES E .. 32 Nassau Street.",1,"adobe",1899
"17219","           Mutu&l Life Insurance Co., The, Trustee.",1,"adobe",1899
"17220","MILLER, CHARLES R., 41 Park Row.",1,"adobe",1899
"17221","           Blooming Grove Park Association, Director.",1,"adobe",1899
"17222","",1,"adobe",1899
"17223","35~           THE AUDIT COMPANY OF NEW YORK.",2,"adobe",1899
"17224","MILLER, DAVID H., 44 Clitr St r eet.",2,"adobe",1899
"17225","          Gilbe rt & B ennett Ma nui'ac turing Co., Secre tary and Director.",2,"adobe",1899
"17226","MILLER , EDWARD M. F., 40 Wall Street.",2,"adobe",1899
"17227","          New Amsterdam Gas Co., Director .",2,"adobe",1899
"17228","          Sta n clard F ina nce and Trust Co., Treasurer and Director.",2,"adobe",1899
"17229","MILLER, EDWIN A., 349 W est T w ent y-s ixt h Street.",2,"adobe",1899
"17230","          Frank Miller Co., Vice-President a.n d Director.",2,"adobe",1899
"17231","MILLER. ELMER A .. 242 E ast Elght y-Rlxth St r eet.",2,"adobe",1899
"17232","          Mutual R eserve Fund L ife Al<sodation, Direct or .",2,"adobe",1899
"17233","MIL LER, EUGENE D ., 232 Fulton Street.",2,"adobe",1899
"17234","          Aspinwall Fruit Co., Director.",2,"adobe",1899
"17235","MILLER, FRANKLIN T. , 316 Sixth S treet.",2,"adobe",1899
"17236","          F. W. Dodge Co.. SecrE;tary and Director.",2,"adobe",1899
"17237","          N. Y. City R ecord Publishing Co., The, Secretary and Director.",2,"adobe",1899
"17238","MILI.F.Il, FRED. J ., 218 Wllllam Street.",2,"adobe",1899
"17239","          American Machinist Pres s, Director.",2,"adobe",1899
"17240","MIL LER. GEORGE MACCULLOCH, 80 Broadway.",2,"adobe",1899
"17241","          Bank tor Savings, Trustee.",2,"adobe",1899
"17242","          Central Trust Co., Trus tee.",2,"adobe",1899
"17243","          G reenwood Cemetery, Direct or .",2,"adobe",1899
"17244","          H a rle m Rive r & Por tchester R .R .. D irector .",2,"adobe",1899
"17245","          H ou saton lc R.R., Director.",2,"adobe",1899
"17246","          N. Y .. New Haven & H art ford R.R. Co., Direc tor.",2,"adobe",1899
"17247","          Provide n ce & Stonington S.S. Co., Director.",2,"adobe",1899
"17248","          Shepaug R.R. Co., Director .",2,"adobe",1899
"17249","MILLER, IRA, 54 Warren Street.",2,"adobe",1899
"17250","          Ame rican 'Whip Expor t Co., President and Director .",2,"adobe",1899
"17251","          United Sta tes W hip Co., President a nd Director.",2,"adobe",1899
"17252","M ILLER, .TACOB W ., Pie r 36 (N ew) N or th River.",2,"adobe",1899
"17253","          Narraga n sett R.R. Co., Director.",2,"adobe",1899
"17254","        Newport & Wlck ford R.R. and Steamboat Co., President and Director.",2,"adobe",1899
"17255","        Nicaragua Canal Co.. President a n d Director.",2,"adobe",1899
"17256","        Providence & Stonington S.S. Co., President a nd Direct or .",2,"adobe",1899
"17257","        Signa l and Control Co .. The, Director.",2,"adobe",1899
"17258","MILLER, JOHN A., 11 Broadway.",2,"adobe",1899
"17259","        American Manufacturers' N ational B ank, Director.",2,"adobe",1899
"17260","        Amer ican Wood Flrc-proottng Co., Director.",2,"adobe",1899
"17261","MILLER, JOHN D. , 39-41 Cortlandt Str eet.",2,"adobe",1899
"17262","        Long Clove Trap R ock Co., President and D irector.",2,"adobe",1899
"17263","MILLER, J OHN E ., 20 Nassau Street.",2,"adobe",1899
"17264","        J ohn E. Mille r Co.. Preside nt a.nd Director.",2,"adobe",1899
"17265","MILLER, JOHN H., 35 Wall Street.",2,"adobe",1899
"17266","        Autom a ti c V e nding Co., Director.",2,"adobe",1899
"17267","        N ort h Am erican Loan a nd Tru st Co., Direc tor .",2,"adobe",1899
"17268","MILLER. JOHN J ., 53· Murray Street.",2,"adobe",1899
"17269","        C1·ei;cent Belting a nd P acking Co. of Trenton, N . J ., Preside nt and Director.",2,"adobe",1899
"17270","        Ma ddock & Miller, Preside nt a nd Dli-ector .",2,"adobe",1899
"17271","MILLER, J U LI US G .. 134 Grand StrE'et.",2,"adobe",1899
"17272","        Met ropolitan T obacco Co. . D irector .",2,"adobe",1899
"17273","MILLER, LO'C'IS P .. 398 Madiso n Street.",2,"adobe",1899
"17274","        S y racuse, Geneva & Corn ing H a llw ny Co. , Secretary a n d Director.",2,"adobe",1899
"17275","MILLER, NATHANT.EL H ., 8$ P a rk Place.",2,"adobe",1899
"17276","        L ovell V estib ul e Ma lling B ox Co., Treasurt r a nd D i r ector.",2,"adobe",1899
"17277","MILLER , NELSON A .. 543 Broadway.",2,"adobe",1899
"17278","        H om e Circle Building and Loan Association , President and Director .",2,"adobe",1899
"17279","        N. Y. National B uildi ng and Loan Association, D irector.",2,"adobe",1899
"17280","MILLER, PETER, 206 East T wenty-seventh Street .",2,"adobe",1899
"17281","        Owl Commercia l Co., Treasur er a nd Director.",2,"adobe",1899
"17282","",2,"adobe",1899
"17283","                          DIRECTORY OF DIRECTORS.                                     353",3,"adobe",1899
"17284","  MILLER , SAMUE L E ., 159 West Tblrty -tourth Street.",3,"adobe",1899
"17285","          Lorillard Refrige rator Co., Treasurer and Director.",3,"adobe",1899
"17286","  MILLER, T . D ., 61 John Street.",3,"adobe",1899
"17287","          Norwich Pharmacal Co., N. Y. , Vice-President and Director.",3,"adobe",1899
"17288","  MILLER, THEODORE, 301 Greenwich Street.",3,"adobe",1899
"17289","          Mlller Brothers & Co., Director.",3,"adobe",1899
"17290"," MILLER. THEODORE F . , 120 Liberty Street.",3,"adobe",1899
"17291","          Henry R. Worthington, Secretary, Trea.surer a.nd Director.",3,"adobe",1899
"17292","          Inte rnational Steam Pump Co., Director.",3,"adobe",1899
"17293","          N. Y. Filter Manufacturing Co. , Director.",3,"adobe",1899
"17294","          Worthington Pumping Engine Co. , Secr etar y o.nd Director.",3,"adobe",1899
"17295"," MILLER, W. A., 54 Broad Street.",3,"adobe",1899
"17296","          American Steel and Copper Plate Co., President and Director.",3,"adobe",1899
"17297"," MILLER, W.W., 30 Broad Street.",3,"adobe",1899
"17298","          Equitable Securities Co., Director .",3,"adobe",1899
"17299","          Houston, East & West T exas Railway Co., Director.",3,"adobe",1899
"17300","          Northwestern Elevated R.R. Co., Director.",3,"adobe",1899
"17301"," MILLER, WALSINGHAM A., 768 Broadway.",3,"adobe",1899
"17302","          Hall Signal Co., Director .",3,"adobe",1899
"17303"," MILLER, WALTER T., 41 Cott on Exchange.",3,"adobe",1899
"17304","          Macpelah Cemetery Association, President o.nd Director .",3,"adobe",1899
"17305"," MILLER, WARNER, 30 Broad Street.",3,"adobe",1899
"17306","          Herkimer Pa.per Co. , Presid ent a nd Director .",3,"adobe",1899
"17307","          Hudson River Pulp a nd Paper Co. , Secreta ry a nd Director .",3,"adobe",1899
"17308","          Traders' Fire Insurance Co., The, Director.",3,"adobe",1899
"17309"," MILLER, WILLIAM, 429 Produce Exch ange.",3,"adobe",1899
"17310","          Central Cooper age Co., Secretary and Director.",3,"adobe",1899
"17311","MILLER, WI L LIAM G., 119 Broadway.",3,"adobe",1899
"17312","          Seventeenth Ward Bank of B rooklyn, Director.",3,"adobe",1899
"17313","MILLER, WILLIAM H. , 62 William Street..",3,"adobe",1899
"17314","          Dakota Water Power Co., Director.",3,"adobe",1899
"17315","MILLER, WILLIAM P ., 100 Greenpoln t Avenue, Brooklyn,",3,"adobe",1899
"17316","          William P . Miller Co., The, President a nd Director.",3,"adobe",1899
"17317",":\fILLIGAN, J OHN C., 171 Letre r ts Place, Brooklyn.",3,"adobe",1899
"17318","          Lala.nee & Grosjean Manutact11r lng Co.. D irector .",3,"adobe",1899
"17319","         Woodhaven Water Supply Co., DlrE>ctor.",3,"adobe",1899
"17320","MILLIKEN, GEORGE F .• 200 W est Eighty-eighth Str eet.",3,"adobe",1899
"17321","          Gamewell AuxlUa ry F ire Alarm Co., Director .",3,"adobe",1899
"17322","MILLIKEN, JAMES F .. 287 Broadway.",3,"adobe",1899
"17323","          Grand Con servatory of Music of th e City o r N . Y., Secreta ry and Director.",3,"adobe",1899
"17324","MlLLIKEN, SAl\fUEL H., ll7 Pros pe:ct Park West, Brook lyn.",3,"adobe",1899
"17325","          H a milton Bank or Brooklyn, Vice-President and Director.",3,"adobe",1899
"17326","          N . Y. Building Loan B a nking Co., Director .",3,"adobe",1899
"17327","          Pion eer Iron W orks, Secretary, Treasurer and Direc tor.",3,"adobe",1899
"17328","MILLIKEN, SETH M., 79 Leonard Street.",3,"adobe",1899
"17329","          Colonial Trust Co., Trustee.",3,"adobe",1899
"17330","          Harwood Land a nd Improvement Co., Treasurer and Director .",3,"adobe",1899
"17331","          Mer cantile Natio nal Bank, D irect or .",3,"adobe",1899
"17332","MILLS, ABNER B., 127 Avenue D.",3,"adobe",1899
"17333","          Dry Dock Savi ngs Ins titution, Trust ee.",3,"adobe",1899
"17334","MILLS, ANDREW, 341 Bowery.",3,"adobe",1899
"17335","          American Sure ty Co., Trustee.",3,"adobe",1899
"17336","          Dry Dock Savings rnstltutlon, President and Trustee.",3,"adobe",1899
"17337","          Manhattan Life Insura nce Co., Director .",3,"adobe",1899
"17338","          National Broadway Bank, Director.",3,"adobe",1899
"17339","          State T rust Co.• Trustee.",3,"adobe",1899
"17340","          Stuyvesant Insu ran ce Co.. Director.",3,"adobe",1899
"17341","MILLS, BENJAMIN F., 145 West One Hundred a.nd TwE>nty-second Street.",3,"adobe",1899
"17342","          N orth River Savings Bank, Trustee.",3,"adobe",1899
"17343","",3,"adobe",1899
"17344","354           THE AUDIT COMPANY OF NEW YORK.",4,"adobe",1899
"17345","MILLS, DARIU S 0., 15 Broad Slreel.",4,"adobe",1899
"17346","           B a nk of N. Y., Director .",4,"adobe",1899
"17347","           Carson & Colorado Railway, Director .",4,"adobe",1899
"17348","           Cataract Constru ction Co., Director.",4,"adobe",1899
"17349","          City a nd Suburba n H o m es Co., Director.",4,"adobe",1899
"17350","           Duluth & Iron R a nge R.R. Co., Director.",4,"adobe",1899
"17351","           Edison Electric Illumina ting Co., Direc tor.",4,"adobe",1899
"17352","        -Equita ble· Ll.!e Assurance Society of the United Sta tes, The, D irector .",4,"adobe",1899
"17353","         -Erle R.R.. Co., Direct or.",4,"adobe",1899
"17354","           Farmers' L oan and Trust Co., T r u s tee.",4,"adobe",1899
"17355","        - Fed er al Steel Co., Director.",4,"adobe",1899
"17356","           Internatio nal Paper Co., Dir ector.",4,"adobe",1899
"17357","        -Lake Shor e & Michiga n South e rn R.R. Co., Director .",4,"adobe",1899
"17358","         -Madison Squa re Garden Co., Direct or.",4,"adobe",1899
"17359","           Mergenthaler Lin otype Co., Director .",4,"adobe",1899
"17360","           Me tropolitan Oper·a and Real E s tate Co., Director.",4,"adobe",1899
"17361","           Metro poll tan Trust Co., Trustee.",4,"adobe",1899
"17362","        -Minnesota. Iron Co., Director .",4,"adobe",1899
"17363","           Niaga ra D evelopment Co., Direct or.",4,"adobe",1899
"17364","           Niu~aru Falls Power Co., President and Director.",4,"adobe",1899
"17365","           Niaga ra Junc tion R a ilway Co., Director .",4,"adobe",1899
"17366","        -..u. S . Trust Co., Trustee.",4,"adobe",1899
"17367","           Virginia & Trucko::e R.R., Pre.lll.o.lo::nt a nd Director.",4,"adobe",1899
"17368","MILLS, H . WINTHRO P , 147 E a::1t ·.rwen t y-thlrcl Street.",4,"adobe",1899
"17369","           Artists' Packing a nd Shipping Co., D lrcdor.",4,"adobe",1899
"17370","MILLS, J. HARRISON, 147 Eai:il Twenty-thi rd Street.",4,"adobe",1899
"17371","           Artists' Pa.eking a nd Shipp ing Co., Director.",4,"adobe",1899
"17372","MILLS, J OHN F., 109 B eekman Street.",4,"adobe",1899
"17373","           Abendroth Brother s, Treasu r er and Director.",4,"adobe",1899
"17374","MILLS, OQDEN, 15 Broad Street.",4,"adobe",1899
"17375","           Chicago, R ock I sland & P acific R a ilway, Director.",4,"adobe",1899
"17376","           Erle Elevator Co., Director.",4,"adobe",1899
"17377","           Harl em Transfer Co., Director.",4,"adobe",1899
"17378","           Mergentha ler Linotype Co., Director.",4,"adobe",1899
"17379","           N e w York F ir epr oof 'l'enement Association, The, Director.",4,"adobe",1899
"17380","           Tribun e A ssocia tion, Direc tor .",4,"adobe",1899
"17381","MILLS, SAMUEL H., JR., 47 W est Thirteenth Street.",4,"adobe",1899
"17382","           F owler Manufac turing Co. (L im i t ed ), S ecretary, Treasurer and Direc tor.",4,"adobe",1899
"17383","lHLLS, THOMAS A. , 238 E as t Sixty-third Str N't.",4,"adobe",1899
"17384","           So u t h Ox ford D a iry Co .. Presiden t and D i rector.",4,"adobe",1899
"17385","MILLS, WILLIAM H .. 23 Broad Strtet.",4,"adobe",1899
"17386","           Central Pacific R .R .. Director.",4,"adobe",1899
"17387","MILLS. WILLIAM M cMA ST ER, 753 F ifth Ave nue.",4,"adobe",1899
"17388","           Plaza Bank , President a nd Director.",4,"adobe",1899
"17389","           Union Dlme Savi ngs I nstitution. Trustee.",4,"adobe",1899
"17390","-MILLS, W. PERCY, 61 N assau Street .",4,"adobe",1899
"17391","           Tuck er & Fiske S ta tio nery Co. , Treasure r and D i recto r.",4,"adobe",1899
"17392","MILMINE, G EORGE, 4-01 Produce Excha nge.",4,"adobe",1899
"17393","           Seaboard National Bank, Director.",4,"adobe",1899
"17394","MTl:..NE, WILLIAM. 43 Downing StreeL",4,"adobe",1899
"17395","            Rest Fenner Smith Co., Sec retary, Treasurer and Director.",4,"adobe",1899
"17396","M INER, w . A .. 253 West Forty-second S treet.",4,"adobe",1899
"17397","            Empire L ife I nsura n ce Co.. Director.",4,"adobe",1899
"17398",":\iINGEY, LAWRE NCE P., 896 Eigh th Avenue.",4,"adobe",1899
"17399","            American La w and R eal Estate Co., Director.",4,"adobe",1899
"17400","1\tTNK, OLIVER W .. 71 Broa d way.",4,"adobe",1899
"17401","            Oregon Short Line R .R., D irec tor.",4,"adobe",1899
"17402"," MINRATH, FERDINAND R ., 22 William Stree t.",4,"adobe",1899
"17403","            Amend Process Co., Director.",4,"adobe",1899
"17404","",4,"adobe",1899
"17405","                        ])!RECTORY OF DIREC'l10RS.                                     355",5,"adobe",1899
"17406",". MINZESHEIMER, T H EODOR E , 97 Gold s ·t reet.",5,"adobe",1899
"17407","           Abe S tein Co .. T r easurer and Director.",5,"adobe",1899
"17408","  MITCHELL, ALFRED B., 36 Gold Street.",5,"adobe",1899
"17409","           Wohlfarth Pharmaceutical Co., Pres ident and Director .",5,"adobe",1899
"17410","  MITCHELL, B. G., 54 Wall Street.",5,"adobe",1899
"17411","           Empire City S av ings Bank, Trustee.",5,"adobe",1899
"17412","  MITCHELL, CHARLES, 2ffi Broadway.",5,"adobe",1899
"17413","            Booth Brothers and Hurricane Isle Gra nite Co., Treasurer a nd Director.",5,"adobe",1899
"17414","  MITCHELL, CHARLES R., 35 Nassau Street.",5,"adobe",1899
"17415","           Inter-State Trust and Loan Co., Treasurer and Director.",5,"adobe",1899
"17416","            N . Y . and Boston Rallway Construc tion Co., Secretary and Director.",5,"adobe",1899
"17417","  J\l lTCHELL, EDWARD, 44 Wall Street.",5,"adobe",1899
"17418","            T1 u stel:s of Columbia College In the Cit y ol New York, Trustee.",5,"adobe",1899
"17419","  MITCH E L L, ED,VARD P., 170 N assau St r eet.",5,"adobe",1899
"17420","           Sun Printing and Pub lis h ing Association. Director .",5,"adobe",1899
"17421","  MITCHELL, FREDERICK J., 221 M ercer Street.",5,"adobe",1899
"17422","            Hydro-Pneumatic Disinfecting Co., President and Directo r.",5,"adobe",1899
"17423","  MITCHELL, G. P ., 51 Wall Street.                                   •",5,"adobe",1899
"17424","            Corr.m er cia l Mutual Insurance Co., Director.",5,"adobe",1899
