"","text","page","method","year"
"18891","",373,"hathi",1899
"18892","374          THE AUDIT COMPANY OF NEW YORK.",374,"hathi",1899
"18893","NISSEN. LUDWIG,     18   John   Street.",374,"hathi",1899
"18894","        Manufacturers' Association of N. Y., President and Director.",374,"hathi",1899
"18895","        Metropolitan Burglar Alarm Co., Secretary and Director.",374,"hathi",1899
"18896","        Northern Building, Savings and Loan Association, The, Vice-President and",374,"hathi",1899
"18897","            Director.",374,"hathi",1899
"18898","        Oriental Bank, Director.",374,"hathi",1899
"18899","        People's Telephone Corporation, Director.",374,"hathi",1899
"18900","NIVER, WILLIAM K., 95 Broad Street.",374,"hathi",1899
"18901","        International Contracting Co., The, President and Director.",374,"hathi",1899
"18902","NIX, GEORGE W., 281 Washington Street.",374,"hathi",1899
"18903","        W. C. Vosburgh Manufacturing Co., Director.",374,"hathi",1899
"18904","NIX, JOHN W., 281 Washington Street.",374,"hathi",1899
"18905","        Irving National Bank, Director.",374,"hathi",1899
"18906","        Irving Savings Institution, Trustee.",374,"hathi",1899
"18907","        Merchants' Refrigerating Co., Director.",374,"hathi",1899
"18908","        W. C. Vosburgh Manufacturing Co., Vice-President and Director.",374,"hathi",1899
"18909","NIXON, LEWIS, 49 Chambers Street.",374,"hathi",1899
"18910","        International Smokeless Powder & Dynamite Co., President and Director.",374,"hathi",1899
"18911","        N. Y. Auto-Truck Co., Vice-President and Director.",374,"hathi",1899
"18912","NOAKES, JAMES ORIN, 56 Union Square.",374,"hathi",1899
"18913","        Beale Thill Coupling Co., Secretary, Treasurer and Director.",374,"hathi",1899
"18914","        Consolidated Co., Secretary, Treasurer and Director.",374,"hathi",1899
"18915","        Dwyer Leather Co., Secretary, Treasurer and Director.",374,"hathi",1899
"18916","        Empire State Nail Co., Secretary, Treasurer and Director.",374,"hathi",1899
"18917","        J. C. Dow & Co., Vice-President and Director.",374,"hathi",1899
"18918","        James Orin Noakes & Co., President and Director.",374,"hathi",1899
"18919","        N. Y. & Brooklyn Carriage and Wagon Works, Vice-President and Director.",374,"hathi",1899
"18920","        Thos. V. Johnson Co., Secretary, Treasurer and Director.",374,"hathi",1899
"18921","NOALI, ROBERT P., 320 Broadway.",374,"hathi",1899
"18922","        American Indian Development Syndicate, Director.",374,"hathi",1899
"18923","NOBIS, EDWARD E., 290 Pearl Street.",374,"hathi",1899
"18924","        Majestic Silver Co., President and Director.",374,"hathi",1899
"18925","NOBLE, ALFRED A., 343 Broadway.",374,"hathi",1899
"18926","        William Schwarzwaelder & Co., Treasurer and Director.",374,"hathi",1899
"18927","NOBLE, CLARENCE M., 26 Cortlandt Street.",374,"hathi",1899
"18928","        Adirondack Land and Investment Co., President and Director.",374,"hathi",1899
"18929","        Clarence M. Noble & Co., President and Director.",374,"hathi",1899
"18930","NOBLE, STEPHEN E., 2300 Eighth Avenue.",374,"hathi",1899
"18931","        Washington Storage Warehouse and Van Co. (Limited), President and",374,"hathi",1899
"18932","            Director.",374,"hathi",1899
"18933","NOE, GEORGE T., 11 Broadway.",374,"hathi",1899
"18934","        Wyoming Coal Co., Secretary and Director.",374,"hathi",1899
"18935","NOB, LOUIS M., 119 West Twenty-third Street.",374,"hathi",1899
"18936","        N. Y. Cut Flower Co., Director.",374,"hathi",1899
"18937","NOEL, LEONARD J., 66 Cortlandt Street.",374,"hathi",1899
"18938","        Murcotte Co., Treasurer and Director.",374,"hathi",1899
"18939","NOLAN, J. J., 649 Columbus Avenue.",374,"hathi",1899
"18940","        Mount Morris Co-operative Building and Loan Association, Director.",374,"hathi",1899
"18941","NOLAN, M., 26-36 Rodney Street, Brooklyn.",374,"hathi",1899
"18942","        Simpson Foundry Co., The, Secretary and Director.",374,"hathi",1899
"18943","NORDLINGER,     EMIL J.,   185   Franklin",374,"hathi",1899
"18944","                                     Street.",374,"hathi",1899
"18945","         Charlton-Nordlinger           Co., Secretary and Director.",374,"hathi",1899
"18946","                                 Fireworks",374,"hathi",1899
"18947","NORDLINGER, LOUIS, 185 Franklin Street.",374,"hathi",1899
"18948","       Charlton-Nordlinger Fireworks Co., Treasurer and Director.",374,"hathi",1899
"18949","NORMAN, CHRISTIAN G., 41 Union Square West.",374,"hathi",1899
"18950","       Mela Fireproof Partition Co., Director.",374,"hathi",1899
"18951","NORMAN, JOHN A., 72 Wall Street.",374,"hathi",1899
"18952","       William R. Beal Land Improvement      Co., Director,",374,"hathi",1899
"18953","NORMAN, NORMAN, 127 Fifth Avenue.",374,"hathi",1899
"18954","         Norman Co., Director.",374,"hathi",1899
"18955","",374,"hathi",1899
"18956","                          DIRECTORY OF DIRECTORS.                             375",375,"hathi",1899
"18957","",375,"hathi",1899
"18958"," NORRIE, A. GORDON, 41 Wall Street.",375,"hathi",1899
"18959","        Continental Trust Co., Trustee.",375,"hathi",1899
"18960","           F. O. Norton Cement Co., Director.",375,"hathi",1899
"18961"," NORRIE, A. LANFEAR, 15 East Eighty-fourth Street.",375,"hathi",1899
"18962","        Continental Trust Co., Trustee.",375,"hathi",1899
"18963","        F. O. Norton Cement Co., Director.",375,"hathi",1899
"18964","        Ohio Mining & Man ufactj ring Co., The, Vice-Presidentand Director.",375,"hathi",1899
"18965"," NORRIS,   FRANK L.,    Mulberry Street.",375,"hathi",1899
"18966","                         132",375,"hathi",1899
"18967","        Blackman Patent Pulp Co., Director.",375,"hathi",1899
"18968","        Puck Creek Natural Gas Co., Secretary and Director.",375,"hathi",1899
"18969","        Muncle Pulp Co., Secretary and Director.",375,"hathi",1899
"18970","NORRIS, HENRY D., 15 West Seventy-fourth Street.",375,"hathi",1899
"18971","        Manhanset Improvement Co., Director.",375,"hathi",1899
"18972","        Thompson & Norris Co., The, Vice-President and Director.",375,"hathi",1899
"18973","NORRIS, LUTHER W. P., 735 East One Hundred and Forty-seventh Street.",375,"hathi",1899
"18974","        Liindeman & Sons Piano Co., President and Director.",375,"hathi",1899
"18975","NORTH, JAMES N, 449 First Avenue.",375,"hathi",1899
"18976","        American Soda Fountain Co., Treasurer and Director.",375,"hathi",1899
"18977","NORTHRUP, M. SEXTON, 38 Pnrk Row.",375,"hathi",1899
"18978","        Union Harrow Co., Secretary and Director.",375,"hathi",1899
"18979","NORTON, E. HOPE, 33 Wall Street.",375,"hathi",1899
"18980","        Equador Development Co., President and Director.",375,"hathi",1899
"18981","        Guayaquil & Quito R.R. Co., The, Director.",375,"hathi",1899
"18982","NORTON, GEORGE L., 17 State Street.",375,"hathi",1899
"18983","        Marine Journal Co., Director.",375,"hathi",1899
"18984","NORTON, W. F., 147 East One Hundred and Twenty-fifth Street.",375,"hathi",1899
"18985","        Bowery Bank, Director.",375,"hathi",1899
"18986","NORWOOD, CARLISLE, 31 Nassau Street",375,"hathi",1899
"18987","        Lawyers' Surety Co., Director.",375,"hathi",1899
"18988","NORWOOD, LEWIS M., 137 Broadway.",375,"hathi",1899
"18989","        N. Y. City Marble Cemetery, Director.",375,"hathi",1899
"18990","NOSTRAND, JOHN L., 1153 Myrtle Avenue, Brooklyn.",375,"hathi",1899
"18991","        Bushwick Savings Bank, Brooklyn, Trustee.",375,"hathi",1899
"18992","        Norton Point Land Co., Director.",375,"hathi",1899
"18993","NOTMAN, JOHN,      54   Wall   Street.",375,"hathi",1899
"18994","           American and Foreign Marine Insurance Co., Director.",375,"hathi",1899
"18995","           Commercial Union Fire Insurance Co., Director.",375,"hathi",1899
"18996","           Magdeburg Fire Insurance Co. of N. Y., Director.",375,"hathi",1899
"18997","           Niagara Fire Insurance Co., Director.",375,"hathi",1899
"18998","           Sanborn-Perras Map and Publishing Co., Director.",375,"hathi",1899
"18999","NOURSE, CHARLES J.. JR.,            27   William   Street.",375,"hathi",1899
"19000","        Alvarez Land & Timber Co.. Secretary, Treasurer and Director.",375,"hathi",1899
"19001","        Fresnlllo Mining Co., Secretary, Treasurer and Director.",375,"hathi",1899
"19002","        Potosi & Rio Verde Construction Co., Treasurer and Director.",375,"hathi",1899
"19003","        Potosl & Rio Verde Railway Co.. Secretary, Treasurer and Director.",375,"hathi",1899
"19004","        Sombrerete Mining Co.. Secretary, Treasurer and Director.",375,"hathi",1899
"19005","NOVACOVICH. JOHN, 22 Henry Street.",375,"hathi",1899
"19006","        Mason, All and Magenhelmer Confectionery Manufacturing Co., Secretary",375,"hathi",1899
"19007","           and Director.",375,"hathi",1899
"19008","NOYES, FRANK B., 195 Broadway.",375,"hathi",1899
"19009","        Associated Press, The, Director.",375,"hathi",1899
"19010","NOYES. HENRY F.. 19 Thomas Street.",375,"hathi",1899
"19011","        Brooklyn Savings Bank, Trustee.",375,"hathi",1899
"19012","        Home Insurance Co., Director.",375,"hathi",1899
"19013","NOYES, JOHN B., 68 Broad Street.",375,"hathi",1899
"19014","        Hanover Fire Insurance Co., Director.",375,"hathi",1899
"19015","NOYES, WELLER H., Hotel Balmoral, Lenox Avenue.",375,"hathi",1899
"19016","        Swift & Co., Vice-President and Director.",375,"hathi",1899
"19017","",375,"hathi",1899
"19018","270          THE AUDIT COMPANY OF NEW YORK.",376,"hathi",1899
"19019","NUGENT, JOHN     S., 71 Broadway.",376,"hathi",1899
"19020","       Automatic Coaling & Weighing Barge Co., President and Director.",376,"hathi",1899
"19021","        National Folding Box and Paper Co., The, Vice-President and Director.",376,"hathi",1899
"19022","NUNAN, DENIS, 27 Park Row.",376,"hathi",1899
"19023","        Patterson Brothers, Secretary and Director.",376,"hathi",1899
"19024","NUSSBAUM, MILTON, 113 Nassau Street.",376,"hathi",1899
"19025","        Hurst Electrotype Co., Treasurer and Director.",376,"hathi",1899
"19026","NUTTING, A. J., 386 Fulton Street, Brooklyn.",376,"hathi",1899
"19027","        N. Y. Horse Show Association, Director.",376,"hathi",1899
"19028","NUTTING, LUCIUS H., 349 Broadway.",376,"hathi",1899
"19029","        Ocean Time Table Distributing Co., Secretary and Director.",376,"hathi",1899
"19030","OAKES, FRANCIS J., JR.,     Stone Street.",376,"hathi",1899
"19031","                               58",376,"hathi",1899
"19032","         Oakes ManufacturingCo., Director.",376,"hathi",1899
"19033","OAKES, THOMAS F., 640 Madison Avenue.",376,"hathi",1899
"19034","       Manhattan Life Insurance Co., Director.",376,"hathi",1899
"19035","OAKLEY, E. M., 101 West Seventy-second Street.",376,"hathi",1899
"19036","       Oakley Soap and Perfumery Co., Director.",376,"hathi",1899
"19037","OAKLEY, JOHN A.,     101 West Seventy-second Street.",376,"hathi",1899
"19038","       Oakley Soap and Perfumery Co., President and Director.",376,"hathi",1899
"19039","OAKLEY, RALPH, 45 Broadway.",376,"hathi",1899
"19040","       Lioyds Plate Glass Insurance Co., Director.",376,"hathi",1899
"19041","OAKMAN. WALTER G., 65 Cedar Street.",376,"hathi",1899
"19042","       Alabama Great Southern R.R. Co., Director.",376,"hathi",1899
"19043","       Audit Co. of N. Y., The, Member of Advisory Committee.",376,"hathi",1899
"19044","       Brooklyn Wharf and Warehouse Co., Director.",376,"hathi",1899
"19045","       Buffalo, Rochester and Pittsburgh Railway Co., Director.",376,"hathi",1899
"19046","       Guaranty Trust Co. of New York, President and Trustee.",376,"hathi",1899
"19047","       Jefferson & Clearfield Coal & Iron Co., Vice-President and Director.",376,"hathi",1899
"19048","       Kings County & Fulton Elevated R.R. Co., Director.",376,"hathi",1899
"19049","       Long Island R.R. Co., Director.",376,"hathi",1899
"19050","       Morristown Trust Co., Director.",376,"hathi",1899
"19051","       Morton Trust Co., Director.",376,"hathi",1899
"19052","       Mount Pleasant Coal Co.. Director.",376,"hathi",1899
"19053","       N. Y. & Rockaway Beach Railway Co., Director.",376,"hathi",1899
"19054","       Northern Pacific Railway Co., Director.",376,"hathi",1899
"19055","        Reynoldsville & Fall Creek R.R. Co., Director.",376,"hathi",1899
"19056","       Staten Island Electric R.R. Co., Director.",376,"hathi",1899
"19057","O'BEIRNE, JAMES R., 32 Broadway.",376,"hathi",1899
"19058","       Flemington Coal & Coke Co., Director.",376,"hathi",1899
"19059","       N. Y. Popular Banking and Loan Association, President and Director.",376,"hathi",1899
"19060","       Ocean S.S. & Navigation Co., President.",376,"hathi",1899
"19061","       Washington Savings Bank, President and Trustee.",376,"hathi",1899
"19062","OBERMAYER, CHARLES J., 175 Broadway.",376,"hathi",1899
"19063","       German-American Real Estate Title Guarantee Co., Secretary, Treasurer",376,"hathi",1899
"19064","           and Director.",376,"hathi",1899
"19065","       Greater N. Y. Savings Bank, Brooklyn, President and Director.",376,"hathi",1899
"19066","O'BRIEN. CHARLES J.,     227   William   Street.",376,"hathi",1899
"19067","        Record and Guide Printing Co., President and Director.",376,"hathi",1899
"19068","O'BRIEN. DANIEL F., 122 East Twenty-third Street.",376,"hathi",1899
"19069","        Campbell Web Co.. Secretary and Director.",376,"hathi",1899
"19070","O'BRIEN, EDWARD C, 52 Broadway.",376,"hathi",1899
"19071","        Cuban and Pan-American Express Co., President, Manager and Director.",376,"hathi",1899
"19072","        International Express Co., President. Manager and Director.",376,"hathi",1899
"19073","O'BRIEN. HENRY A.. 35 Nassau Street.",376,"hathi",1899
"19074","        Huachuca Water Co., Director.",376,"hathi",1899
"19075","        Pontlac, Oxford & Northern R.R., Secretary and Director.",376,"hathi",1899
"19076","        Syracuse Spring Water Co., Director.",376,"hathi",1899
"19077","        Natchez, Red River & Texas R.R.,, Director.",376,"hathi",1899
"19078","",376,"hathi",1899
"19079","                       DIRECTORY OF DIRECTORS.                                   377",377,"hathi",1899
"19080","",377,"hathi",1899
"19081","O'BRIEN, JAMES P.,      150 Nassau Street.",377,"hathi",1899
"19082","          O'Brien Electrical Construction Co., President and Director.",377,"hathi",1899
"19083"," O'BRIEN, JOHN P., 32 Nassau Street.",377,"hathi",1899
"19084","          Atlantic Coast Electric R.R., Director.",377,"hathi",1899
"19085","          Atlantic Coast Realty Co., President and Director.",377,"hathi",1899
"19086","          Mechanics' & Traders' Bank, Director.",377,"hathi",1899
"19087","          N. Y. & Staten Island Electric Co., Director.",377,"hathi",1899
"19088","          Pleasure Bay Amusement Co., Treasurer and Director.",377,"hathi",1899
"19089","          Stock Quotation Telegraph Co., Director.",377,"hathi",1899
"19090","          Westchester Electric R.R., Director.",377,"hathi",1899
"19091","OCHS, ERNEST, 761 Bushwick Avenue, Brooklyn.",377,"hathi",1899
"19092","         Ernest Ochs, President, Treasurer and Director.",377,"hathi",1899
"19093","         Leibinger Brewing Co., President and Director.",377,"hathi",1899
"19094","         North Side Bank, Brooklyn, Director.",377,"hathi",1899
"19095","         Peoples' Bank, Brooklyn, Director.",377,"hathi",1899
"19096","O'CONNELL, DANIEL J., 141 Wooster Street.",377,"hathi",1899
"19097","         Manhattan Straw Board Co., Treasurer and Director.",377,"hathi",1899
"19098","O'CONNELL, FRANK D., 2350 Eighth Avenue.",377,"hathi",1899
"19099","         Central Brewing Co., Director.",377,"hathi",1899
"19100","O'CONNELL, JAMES, 641 West One Hundred and Thirty-first Street.",377,"hathi",1899
"19101","         Joseph Kraus Co., President and Director.",377,"hathi",1899
"19102","         N. Y. City Undertakers' Association, Director.",377,"hathi",1899
"19103","         O'Connell & Hillery Lime and Marble Dust Co., President and Director.",377,"hathi",1899
"19104","O'CONNOR, BERNARD F., 54 New Street.",377,"hathi",1899
"19105","         Underground R.R. Co., President and Director.",377,"hathi",1899
"19106","         Wilmington Street Railway, Vice-President and Director.",377,"hathi",1899
"19107","O'CONNOR, EUGENE F., 428 Clermont Avenue, Brooklyn.",377,"hathi",1899
"19108","         Hamilton Trust Co., Brooklyn, Trustee.",377,"hathi",1899
"19109","         Kings County Trust Co., Brooklyn, Trustee.",377,"hathi",1899
"19110","O'CONNOR. JAMES, 53 Broadway.",377,"hathi",1899
"19111","         American Automatic Banjo Co., Treasurer and Director.",377,"hathi",1899
"19112","O'CONNOR, P. JOSEPH, 159 Prospect Place, Brooklyn.",377,"hathi",1899
"19113","         Brooklyn Furniture Co., Secretary and Director.",377,"hathi",1899
"19114","O'CONNOR, THOMAS D., 102 Chambers Street.",377,"hathi",1899
"19115","         F. S. Hutchinson Co., Secretary and Director.",377,"hathi",1899
"19116","         H. V. Keep Shirt Co., Secretary and Director.",377,"hathi",1899
"19117","O'CONNOR, THOMAS G.. 29 Moore Street.",377,"hathi",1899
"19118","         Rollins Gold & Silver Mining Co., Director.",377,"hathi",1899
"19119","O'CONNOR, W. SCOTT, 53 Broadway.",377,"hathi",1899
"19120","         American Automusic Co., President and Director.",377,"hathi",1899
"19121","O'CONNOR, WILLIAM, 641 West Fifty-second Street.",377,"hathi",1899
"19122","        John C. Graul Co., Secretary and Director.",377,"hathi",1899
"19123","O'CONNOR, WILLIAM P., 30 Pine Street.",377,"hathi",1899
"19124","         Catholic School Book Co., President and Director.",377,"hathi",1899
"19125","O'DAY, DANIEL, 26 Broadway.",377,"hathi",1899
"19126","         Buffalo, Bellevue & Lancaster Railway, Director.",377,"hathi",1899
"19127","         Buffalo Gas Co., Director.",377,"hathi",1899
"19128","         Buffalo General Electric Co., President and Director.",377,"hathi",1899
"19129","         Buffalo Loan, Trust and Safe Deposit Co., Director.",377,"hathi",1899
"19130","         Buffalo Natural Gas Co., President and Director.",377,"hathi",1899
"19131","         Buffalo, Thousand Islands & Portland R.R. Co., Director.",377,"hathi",1899
"19132","        Colonial Safe Deposit Co., Trustee.",377,"hathi",1899
"19133","        Colonial Trust Co., Trustee.",377,"hathi",1899
"19134","        Crosstown Street Railway, Director.",377,"hathi",1899
"19135","        International Steam Pump Co., Director.",377,"hathi",1899
"19136","        Lanyon Zinc Co., Director.",377,"hathi",1899
"19137","        National Transit Co., Director.",377,"hathi",1899
"19138","        N. Y. Produce Exchange Safe Deposit and Storage Co , Trustee.",377,"hathi",1899
"19139","                                    [Continued.]",377,"hathi",1899
"19140","",377,"hathi",1899
"19141","378          THE AUDIT COMPANY OF NEW YORK.",378,"hathi",1899
"19142","       N. Y. Transit Co., Director.",378,"hathi",1899
"19143","       Niagara Falls & Lewiston R.R., Director.",378,"hathi",1899
"19144","       Northwestern Ohio Natural Gas Co., President and Director.",378,"hathi",1899
"19145","       People's Bank, Buffalo, President and Director.",378,"hathi",1899
"19146","       Seaboard National Bank, Director.",378,"hathi",1899
"19147","ODELL, GEORGE W., 407 West Forty-second Street.",378,"hathi",1899
"19148","       Citizens' Savings Bank, Trustee.",378,"hathi",1899
"19149","O'DONOHUE, CHARLES A., 88 Front Street.",378,"hathi",1899
"19150","       East River Savings Institution, Trustee.",378,"hathi",1899
"19151","O'DONOHUE, JOHN      B.,   104   Wall     Street.",378,"hathi",1899
"19152","         O'Donohue Coffee Co., President and Director.",378,"hathi",1899
"19153","O'DONOHUE, JOSEPH J., JR.,          101   Front     Street.",378,"hathi",1899
"19154","       Agatine Shoe Hook and Eyelet Co., Vice-President and Director.",378,"hathi",1899
"19155","       Brooklyn Ferry Co., President and Director.",378,"hathi",1899
"19156","       Eighth Avenue R.R. Co., Director.",378,"hathi",1899
"19157","       Evergreen Cemetery, Director.",378,"hathi",1899
"19158","       New Jersey Steamboat Co., Director.",378,"hathi",1899
"19159","       Ninth Avenue R.R., Director.",378,"hathi",1899
"19160","O'DONOHUE, LOUIS V., 76 South Street.",378,"hathi",1899
"19161","       Emigrant Industrial Savings Bank, Secretary and Trustee.",378,"hathi",1899
"19162","       Spence Grant Manufacturing Co., The, Vice-President and Director.",378,"hathi",1899
"19163","O'DONOHUE, THOMAS A., 104 Wall Street.",378,"hathi",1899
"19164","       O'Donohue Coffee Co., Treasurer and Director.",378,"hathi",1899
"19165","OELRICHS, HERMANN, 1 East Fifty-seventh Street.",378,"hathi",1899
"19166","        Mount Morris Bank, Director.",378,"hathi",1899
"19167","        National Park Bank, Director.",378,"hathi",1899
"19168","       Nicaragua Co., Director.",378,"hathi",1899
"19169","        Ohio River R.R. Co., Director.",378,"hathi",1899
"19170","        Plaza Bank, Director.",378,"hathi",1899
"19171","OERTEL, WILLIAM A., 7-9 West Eighteenth Street.",378,"hathi",1899
"19172","        Art Interchange Co.. The. Secretary, Treasurer and Director.",378,"hathi",1899
"19173","OETTINGER, ADOLPH, 336 Greenwich Street.",378,"hathi",1899
"19174","        Oettinger Co., President and Director.",378,"hathi",1899
"19175","OETTINGER, EMANUEL, 336 Greenwich Street.",378,"hathi",1899
"19176","        Oettinger Co., Treasurer and Director.",378,"hathi",1899
"19177","OFFERMAN, H., 503 Fulton Street, Brooklyn.",378,"hathi",1899
"19178","        North Hudson County Railway, Director.",378,"hathi",1899
"19179","O'FLAHERTY, JAMES,         267   Fifty-eighth       Street.",378,"hathi",1899
"19180","         Celtic-American Publishing Co., Director.",378,"hathi",1899
"19181","OGDEN,   DAVID B., 11l Broadway.",378,"hathi",1899
"19182","         American Theatre Opera Co., Treasurer and Director.",378,"hathi",1899
"19183","         Broadway Theatre Co., Treasurer and Director.",378,"hathi",1899
"19184","         Knickerbocker Real Estate Co., Secretary and Director.",378,"hathi",1899
"19185","         Lawyers' Mortgage Insurance Co., Director.",378,"hathi",1899
"19186","         Lawyers' Title Insurance Co. of N. Y., Vice-President and Director.",378,"hathi",1899
"19187","OGDEN,   HERBERT S., 31 Pine Street.",378,"hathi",1899
"19188","         American Equipment Co., Director.",378,"hathi",1899
"19189","OGDEN,   ISAAC   C   411 Washington Street.",378,"hathi",1899
"19190","         A. A. Griffing Iron Co., Diirectoi.",378,"hathi",1899
"19191","OGDEN,   MORTIMER C, 98 Chambers Street.",378,"hathi",1899
"19192","         Eagle Lock Co., President and Director.",378,"hathi",1899
"19193","         N. Y. Vitrified Tile Co., President and Director.",378,"hathi",1899
"19194","          Peck. Stow ct Wiicox Co., Director.",378,"hathi",1899
"19195","          Southington Cutlery Co., President and Director.",378,"hathi",1899
"19196","          Van Wagoner & Williams Co., Director.",378,"hathi",1899
"19197","",378,"hathi",1899
"19198","                     DIRECTORY        OP DIRECTORS.                      379",379,"hathi",1899
"19199","",379,"hathi",1899
"19200","OGDEN,   ROBERT C,     784 Broadway.",379,"hathi",1899
"19201","        Bible Society Record, Member of Board of Managers.",379,"hathi",1899
"19202","        Caldwell & Northern R.R., Director.",379,"hathi",1899
"19203","        Caldwell Land and Lumber Co., Lenoir, N. C, Director.",379,"hathi",1899
"19204","        Hampton Normal and Agricultural Institute, Hampton, Va., President of",379,"hathi",1899
"19205","            the Board of Trustees.",379,"hathi",1899
"19206","        Union Theological Seminary of N. Y. City, Director.",379,"hathi",1899
"19207","OGDEN, WILLIS L., 526 Broadway.",379,"hathi",1899
"19208","        Brooklyn Savings Bank, Trustee.",379,"hathi",1899
"19209","        Brooklyn Trust Co., Trustee.",379,"hathi",1899
"19210","OGILVIE. CHARLES E., 57 Rose Street.",379,"hathi",1899
"19211","        J. S. Ogllvie Publishing Co., President and Director.",379,"hathi",1899
"19212","OGILVIE, J. S., 57 Rose Street.",379,"hathi",1899
"19213","        Seventeenth Ward Bank, Brooklyn, Director.",379,"hathi",1899
"19214","OGILVIE, JAMES H., 80 Broadway.",379,"hathi",1899
"19215","        Union Trust Co., Vice-President and Trustee.",379,"hathi",1899
"19216","CGILVIE, WALTER E.. 52 Broadway.",379,"hathi",1899
"19217","        Cuban & Pan-American Express Co., The, Secretary, Treasurer and Di",379,"hathi",1899
"19218","            rector.",379,"hathi",1899
"19219","        International Express Co., Secretary, Treasurer and Director.",379,"hathi",1899
"19220","O'HARA, CHARLES E., 540 Pearl Street.",379,"hathi",1899
"19221","        Seymour Co., Treasurer and Director.",379,"hathi",1899
"19222","O'HARA, CHARLES E., JR., 540 Pearl Street.",379,"hathi",1899
"19223","        Seymour Co., Secretary and Director.",379,"hathi",1899
"19224","O'HARA, WILLIAM H, 11 Broadway.",379,"hathi",1899
"19225","        Chaquette Canal and Harbor Dredging Co., Secretary and Director.",379,"hathi",1899
"19226","O'HARE, J. T., 29 Liberty Street.",379,"hathi",1899
"19227","        N. Y. and Brooklyn Mutual Fire Insurance Co., Director.",379,"hathi",1899
"19228","OHMAN, AUGUST R., 15 Warren Street.",379,"hathi",1899
"19229","        Colton, Ohman & Co., President and Director.",379,"hathi",1899
"19230","O'KEEFE, THOMAS A., 48 Duane Street.",379,"hathi",1899
"19231","        A. B. C. Guide Co., President and Director.",379,"hathi",1899
"19232","OLCOTT, EBEN E., 18 Broadway.",379,"hathi",1899
"19233","        Cairo R.R. Co., Director.",379,"hathi",1899
"19234","        Catskill Mountain Railway Co., Director.",379,"hathi",1899
"19235","        Hudson River Line, Treasurer and Director.",379,"hathi",1899
"19236","OLCOTT, FREDERIC P., 54 Wall Street.",379,"hathi",1899
"19237","        Amaigamated Copper Co., Director.",379,"hathi",1899
"19238","        Audit Co. of N. Y., The, Director.",379,"hathi",1899
"19239","      —Bank of America, The, Vice-President and Director.",379,"hathi",1899
"19240","        Brooklyn Elevated R.R. Co., Director.",379,"hathi",1899
"19241","        Brooklyn Rapid Transit Co., Director.",379,"hathi",1899
"19242","        Brooklyn Wharf and Warehouse Co., The, Director.",379,"hathi",1899
"19243","        Central Realty, Bond & Trust Co., Director.",379,"hathi",1899
"19244","        Central Trust Co., President and Trustee.",379,"hathi",1899
"19245","      —Colorado Midland R.R. Co., Director.",379,"hathi",1899
"19246","        Colorado & Southern Railway Co., Director.",379,"hathi",1899
"19247","        Galveston, Houston & Henderson R.R. Co., President and Director.",379,"hathi",1899
"19248","        Magdeburg Fire Insurance Co., Director.",379,"hathi",1899
"19249","        National Union Bank, Director.",379,"hathi",1899
"19250","      — N. Y., Chicago & St. Louis R.R. Co., Director.",379,"hathi",1899
"19251","        Popular Photograph Co., Director.",379,"hathi",1899
"19252","        St. Joseph & Grand Island R.R. Co., Director.",379,"hathi",1899
"19253","        Sixth Avenue R.R. Co., Director.",379,"hathi",1899
"19254","        Union Traction and Electrical Co., Treasurer and Director,",379,"hathi",1899
"19255","        Willlamsburgh Trust Co., Trustee.                             , .",379,"hathi",1899
"19256","",379,"hathi",1899
"19257","                       DIRECTORY OF DIRECTORS.",37,"hathi",1899
"19258","         Belding Brothers & Co., President and Director.",37,"hathi",1899
"19259","         Belding, Paul & Co., Director.",37,"hathi",1899
"19260","         Commonwealth Insurance Co., Vice-President and Director.",37,"hathi",1899
"19261","         Genesee & Wyoming R.R. Co., Director.",37,"hathi",1899
"19262","         Livonia & Lake Conesus R. R. Co., Director.",37,"hathi",1899
"19263","         Livonia Salt and Mining Co.. President and Director.",37,"hathi",1899
"19264","         Retsof Mining Co., Director.",37,"hathi",1899
"19265","         Silk Association of America, Third Vice-President and Director.",37,"hathi",1899
"19266","BELDING, MILO M., Jr., 455 Broadway.",37,"hathi",1899
"19267","         American Union Life Insurance Co., Treasurer and Director.",37,"hathi",1899
"19268","         Belding Brothers & Co., Treasurer and Director.",37,"hathi",1899
"19269","        Belding, Paul & Co.,, Secretary and Director.",37,"hathi",1899
"19270","         Commonwealth Insurance Co., Director.",37,"hathi",1899
"19271","         Genesee & Wyoming R. R. Co., Vice-President and Director.",37,"hathi",1899
"19272","        Livonia & Lake Conesus R. R. Co., Director.",37,"hathi",1899
"19273","        Livonia Salt and Mining Co., Secretary and Director.",37,"hathi",1899
"19274","         New Amsterdam Casualty Co., Director.",37,"hathi",1899
"19275","         Park National Bank, Holyoke, Mass., Director.",37,"hathi",1899
"19276","         Retsof Mining Co., Director.",37,"hathi",1899
"19277","BELDING, W. S., 455 Broadway.",37,"hathi",1899
"19278","         Belding Brothers & Co.., Vice-President and Director.",37,"hathi",1899
"19279","BELKNAP, DAYTON C, 8 Gold Street.",37,"hathi",1899
"19280","         E. S. Belknap Manufacturing Co., President and Director.",37,"hathi",1899
"19281","BELKNAP, FRANK D., 314 Broadway.",37,"hathi",1899
"19282","        Rapid Addressing Machine Co., President and Director.",37,"hathi",1899
"19283","BELL, CHRISTOPHER M., 320 Fifth Avenue.",37,"hathi",1899
