"","text","page","method"
"15094","W.J. Loyd L 499",283,"tesseract"
"15095","1874 1,287 J.S. Hardy (is. G. Hardy) C 597",283,"tesseract"
"15096","A. Fytche L 539",283,"tesseract"
"15097","1880 1,389 F.A. Inderwick L 626",283,"tesseract"
"15098","Hon. J.S.G. Hardy C 618",283,"tesseract"
"15099","Petitions:—",283,"tesseract"
"15100","18472 Void oloction 1865: Dismissod",283,"tesseract"
"15101","(23/12)",283,"tesseract"
"15102","1852 Vold oloctlon",283,"tesseract"
"15103","260",283,"tesseract"
"15104","C0 glc",283,"tesseract"
"15105","ST. ALBANS [146]",284,"tesseract"
"15106","(Two Seats)",284,"tesseract"
"15107","Election Electors Candidate Party Votes",284,"tesseract"
"15108","1832 657 TSir F. Vincent, Bt. L 392",284,"tesseract"
"15109","H.G. Ward L 373",284,"tesseract"
"15110","W. Turner C 345",284,"tesseract"
"15111","1835 544 Hon. E.H. Grimrton C 362",284,"tesseract"
"15112","H.G. Ward L 284",284,"tesseract"
"15113","Hon. W.H. Beresford C 237",284,"tesseract"
"15114","1837 595 Hon.E.l-l. Grimston C 361",284,"tesseract"
"15115","GA. Muskett L 347",284,"tesseract"
"15116","8.8. Cabbell C 219",284,"tesseract"
"15117","[Resignation of Grimston]",284,"tesseract"
"15118","1841 500 Earl of Lietowel L 252",284,"tesseract"
"15119","(9/2) 8.8. Cebbell c 205",284,"tesseract"
"15120","1841 500 G.W.J. Repton C 288",284,"tesseract"
"15121","Earl of Lietowel L 258",284,"tesseract"
"15122","H.T. Worley C 251",284,"tesseract"
"15123","G.A. Muskett L 150",284,"tesseract"
"15124","[Appointment of Listowel as a Lord in Waiting to Her Majesty)",284,"tesseract"
"15125","1846 541’ 8.8. Cabbell C 264",284,"tesseract"
"15126","(11/8) Earl of Lietowel L 149",284,"tesseract"
"15127","1847 532 A. Raphael L 295",284,"tesseract"
"15128","G.W.J. Repton C 276",284,"tesseract"
"15129","J. Wilks L 230",284,"tesseract"
"15130","Hon. F.K. Craven L 126",284,"tesseract"
"15131","[Death of Raphael]",284,"tesseract"
"15132","1850 483 J. Bell L 276",284,"tesseract"
"15133","(24/12) Sir R.W. Garden C 147",284,"tesseract"
"15134","Royal Commieelon eppolntod which found proof of extenelve bribery and as e",284,"tesseract"
"15135","reeult the borough lost in right to return a Member of Parliament and wee incor-",284,"tesseract"
"15136","porated Into the county constituency of Hertfordehlre, from May 3, 1852.",284,"tesseract"
"15137","Petitions:—",284,"tesseract"
"15138","1841: Diemlaeed",284,"tesseract"
"15139","(9/2)",284,"tesseract"
"15140","1846: Withdrawn",284,"tesseract"
"15141","1850: Diemleeed",284,"tesseract"
"15142","261",284,"tesseract"
"15143","CL) 81C",284,"tesseract"
"15144","Eloction",285,"tesseract"
"15145","1832",285,"tesseract"
"15146","1835",285,"tesseract"
"15147","1837",285,"tesseract"
"15148","[Death]",285,"tesseract"
"15149","1838",285,"tesseract"
"15150","(24/5)",285,"tesseract"
"15151","1841",285,"tesseract"
"15152","[Death]",285,"tesseract"
"15153","1846",285,"tesseract"
"15154","(21/7)",285,"tesseract"
"15155","1847",285,"tesseract"
"15156","1852",285,"tesseract"
"15157","1857",285,"tesseract"
"15158","1859",285,"tesseract"
"15159","1865",285,"tesseract"
"15160","1868",285,"tesseract"
"15161","1874",285,"tesseract"
"15162","[Death]",285,"tesseract"
"15163","1874",285,"tesseract"
"15164","(30/12)",285,"tesseract"
"15165","[Election declared void on petition]",285,"tesseract"
"15166","1875",285,"tesseract"
"15167","(8/3)",285,"tesseract"
"15168","C0 81C",285,"tesseract"
"15169","Electors",285,"tesseract"
"15170","584",285,"tesseract"
"15171","599",285,"tesseract"
"15172","579",285,"tesseract"
"15173","566",285,"tesseract"
"15174","594",285,"tesseract"
"15175","578",285,"tesseract"
"15176","536",285,"tesseract"
"15177","522",285,"tesseract"
"15178","486",285,"tesseract"
"15179","1 ,398",285,"tesseract"
"15180","1 ,430",285,"tesseract"
"15181","1 ,430",285,"tesseract"
"15182","1,410",285,"tesseract"
"15183"," ",285,"tesseract"
"15184","ST. IVES [147]",285,"tesseract"
"15185","Candie!-",285,"tesseract"
"15186","‘lJ. Helm",285,"tesseract"
"15187","TW.M. Praed",285,"tesseract"
"15188","H.L. Stephens",285,"tesseract"
"15189","J. Halse",285,"tesseract"
"15190","J. Halse",285,"tesseract"
"15191","W.T. Praed",285,"tesseract"
"15192","W.T. Freed",285,"tesseract"
"15193","F.H. Stephens",285,"tesseract"
"15194","W.T. Praed",285,"tesseract"
"15195","E. Lev",285,"tesseract"
"15196","Lord William Powlett",285,"tesseract"
"15197","Lord William Powlott",285,"tesseract"
"15198","P. Bonhwick",285,"tesseract"
"15199","RM. Leffen",285,"tesseract"
"15200","H. Peull",285,"tesseract"
"15201","R.E. Barnes",285,"tesseract"
"15202","H. Paull",285,"tesseract"
"15203","H. Paull",285,"tesseract"
"15204","G. Geisler",285,"tesseract"
"15205","H. Peull",285,"tesseract"
"15206","E. Vivian",285,"tesseract"
"15207","C. Megniac",285,"tesseract"
"15208","E.G. Davenport",285,"tesseract"
"15209","J.B. Bolitho",285,"tesseract"
"15210","C.T. Praed",285,"tesseract"
"15211","Sir F. Lyoett",285,"tesseract"
"15212","C.T. Praed",285,"tesseract"
"15213","Sir F. Lycett",285,"tesseract"
"15214","262",285,"tesseract"
"15215","000",285,"tesseract"
"15216","O",285,"tesseract"
"15217","00",285,"tesseract"
"15218","OO",285,"tesseract"
"15219","00",285,"tesseract"
"15220","['00",285,"tesseract"
"15221","1'0 1'0 I'O 1'0",285,"tesseract"
"15222","1’0",285,"tesseract"
"15223","Votes",285,"tesseract"
"15224","302",285,"tesseract"
"15225","168",285,"tesseract"
"15226","Unopp.",285,"tesseract"
"15227","272",285,"tesseract"
"15228","223",285,"tesseract"
"15229","256",285,"tesseract"
"15230","248",285,"tesseract"
"15231","272",285,"tesseract"
"15232","268",285,"tesseract"
"15233","Unopp.",285,"tesseract"
"15234","262",285,"tesseract"
"15235","1 41",285,"tesseract"
"15236","256",285,"tesseract"
"15237","218",285,"tesseract"
"15238","18",285,"tesseract"
"15239","Unopp.",285,"tesseract"
"15240","257",285,"tesseract"
"15241","130",285,"tesseract"
"15242","233",285,"tesseract"
"15243","177",285,"tesseract"
"15244","Unopp.",285,"tesseract"
"15245","751",285,"tesseract"
"15246","432",285,"tesseract"
"15247","617",285,"tesseract"
"15248","552",285,"tesseract"
"15249","550",285,"tesseract"
"15250","Eloctbn",286,"tesseract"
"15251","1880",286,"tesseract"
"15252","[Death]",286,"tesseract"
"15253","1881",286,"tesseract"
"15254","(13/4)",286,"tesseract"
"15255","Peﬂtlonsz—",286,"tesseract"
"15256","1841:",286,"tesseract"
"15257","1874:",286,"tesseract"
"15258","(30/12)",286,"tesseract"
"15259","Elocton",286,"tesseract"
"15260","1,135",286,"tesseract"
"15261","1,012",286,"tesseract"
"15262","Withdrawn",286,"tesseract"
"15263","Vold oloctlon",286,"tesseract"
"15264","Co 81C",286,"tesseract"
"15265","ST. IVES [147] (Cont)",286,"tesseract"
"15266","Gandhi-h",286,"tesseract"
"15267","Sir C. Reed",286,"tesseract"
"15268","C.C. Ros",286,"tesseract"
"15269","C.C. Ross",286,"tesseract"
"15270","W.C. Pendarvos",286,"tesseract"
"15271","263",286,"tesseract"
"15272","Party",286,"tesseract"
"15273","Ol-",286,"tesseract"
"15274","I'O",286,"tesseract"
"15275","Votes",286,"tesseract"
"15276","487",286,"tesseract"
"15277","439",286,"tesseract"
"15278","462",286,"tesseract"
"15279","360",286,"tesseract"
"15280","SALFORD [148]",287,"tesseract"
"15281","(One seat until 1868; two seats from 1868)",287,"tesseract"
"15282","Election Electors Candidate Party Votes",287,"tesseract"
"15283","1832 1 ,497 J. Brothorton L 712",287,"tesseract"
"15284","W. Gamett C 518",287,"tesseract"
"15285","1835 2,336 J. Brotherton L 795",287,"tesseract"
"15286","J. Dugdele C 572",287,"tesseract"
"15287","1837 2,628 J. Brotherton L 890",287,"tesseract"
"15288","W. Garnett C 888",287,"tesseract"
"15289","1841 2,443 J. Brothenon L 991",287,"tesseract"
"15290","W. Gernett C 873",287,"tesseract"
"15291","1847 2,605 J. Brotherton L Unopp.",287,"tesseract"
"15292","1852 2,950 J. Brotherton L Unopp.",287,"tesseract"
"15293","[Death]",287,"tesseract"
"15294","1857 EH. Langworthy L Unopp.",287,"tesseract"
"15295","(2/2)",287,"tesseract"
"15296","1857 4,028 W.N. Masey L 1,880",287,"tesseract"
"15297","Sir E. Armitage L 1,264",287,"tesseract"
"15298","1859 4,222 W.N. Massey L 1,919",287,"tesseract"
"15299","H. Ashworth L 1,787",287,"tesseract"
"15300","[Resignation on appointment as a Member of the Council of India]",287,"tesseract"
"15301","1865 J. Cheetham L Unopp.",287,"tesseract"
"15302","(13/2)",287,"tesseract"
"15303","1865 5,397 J. Cheetham L Unopp.",287,"tesseract"
"15304","1868 15,862 C.E. Cawley C 6,312",287,"tesseract"
"15305","W.T. Charley C 6,181",287,"tesseract"
"15306","J. Cheetham L 6,141",287,"tesseract"
"15307","H. Flawson L 6,018",287,"tesseract"
"15308","1874 19,177 C.E. Cawlay C 7,003",287,"tesseract"
"15309","W.T. Charley C 6,987",287,"tesseract"
"15310","J. Kay L 6,827",287,"tesseract"
"15311","H. Lee L 6,709",287,"tesseract"
"15312","[Death of Cawlevl",287,"tesseract"
"15313","1877 22,041 0.0. Walker",287,"tesseract"
"15314","(19/4) J. Kay",287,"tesseract"
"15315","8,642",287,"tesseract"
"15316","8,372",287,"tesseract"
"15317","F0",287,"tesseract"
"15318","264",287,"tesseract"
"15319","C0 81C",287,"tesseract"
"15320","SALFORD [148] (Cont)",288,"tesseract"
"15321","(One seat until 1868; two seats ftom 1868)",288,"tesseract"
"15322","Election Elucton Candidate Party Van:",288,"tesseract"
"15323","1880 23,334 8. Armitage L 11,116",288,"tesseract"
"15324","A. Arnold L 11,110",288,"tesseract"
"15325","Sir W.T. Charley C 8,400",288,"tesseract"
"15326","0.0. Walker C 8.302",288,"tesseract"
"15327","Petitions:—",288,"tesseract"
"15328","1837: Dismissed",288,"tesseract"
"15329","1868: Dlsmisud",288,"tesseract"
"15330","265",288,"tesseract"
"15331","C0 81C",288,"tesseract"
"15332","Election Electors",289,"tesseract"
"15333","1832 576",289,"tesseract"
"15334","1835 650",289,"tesseract"
"15335","1837 707",289,"tesseract"
"15336","1841 613",289,"tesseract"
"15337","[Resignation of Brodie]",289,"tesseract"
"15338","1843 724",289,"tesseract"
"15339","(4/5)",289,"tesseract"
"15340","[Death of Wyndham]",289,"tesseract"
"15341","1843 724",289,"tesseract"
"15342","(24/11)",289,"tesseract"
"15343","[Resignation of Hussey)",289,"tesseract"
"15344","1847",289,"tesseract"
"15345","125/11",289,"tesseract"
"15346","1847",289,"tesseract"
"15347","1852",289,"tesseract"
"15348","708",289,"tesseract"
"15349","680",289,"tesseract"
"15350","[Death of Wall]",289,"tesseract"
"15351","1853 680",289,"tesseract"
"15352","(15/111",289,"tesseract"
"15353","1857 650",289,"tesseract"
"15354","1859 687",289,"tesseract"
"15355","1865 691",289,"tesseract"
"15356","C0 81C",289,"tesseract"
"15357","SALISBURY [149]",289,"tesseract"
"15358","(Two Seats)",289,"tesseract"
"15359","Cardidete",289,"tesseract"
"15360","W.B. Brodie",289,"tesseract"
"15361","1"" 'W. Wyndham",289,"tesseract"
"15362","t’Hon. D.P. Bouverie",289,"tesseract"
"15363","W.B. Brodie",289,"tesseract"
"15364","W. Wyndham",289,"tesseract"
"15365","W.B. Brodie",289,"tesseract"
"15366","W. Wyndham",289,"tesseract"
"15367","W. Wyndham",289,"tesseract"
"15368","W.B. Brodie",289,"tesseract"
"15369","Hon. J.A. Ashley",289,"tesseract"
"15370","A. Hussey",289,"tesseract"
"15371","Hon. E.P. Bouverie",289,"tesseract"
"15372","J.H. Campbell (Wyndham)",289,"tesseract"
"15373","Hon. E.P. Bouverie",289,"tesseract"
"15374","W.J. Chaplin",289,"tesseract"
"15375","W.J. Chaplin",289,"tesseract"
"15376","C.B. Wall",289,"tesseract"
"15377","J. Smith",289,"tesseract"
"15378","W.J. Chaplin",289,"tesseract"
"15379","C.B. Wall",289,"tesseract"
"15380","F.W. Slade",289,"tesseract"
"15381","D.H.D. Burr",289,"tesseract"
"15382","E.P. Buckley",289,"tesseract"
"15383","J. Roberts",289,"tesseract"
"15384","E.P. Buckley",289,"tesseract"
"15385","M.H. Marsh",289,"tesseract"
"15386","E .P. Buckley",289,"tesseract"
"15387","M.H. Marsh",289,"tesseract"
"15388","J. Chapman",289,"tesseract"
"15389","M.H. Marsh",289,"tesseract"
"15390","E.W.T. Hamilton",289,"tesseract"
"15391","J. Chapman",289,"tesseract"
"15392","266",289,"tesseract"
"15393"," ",289,"tesseract"
"15394","Party",289,"tesseract"
"15395","nr 0r rOr",289,"tesseract"
"15396","1'0 01-0",289,"tesseract"
"15397","1'0",289,"tesseract"
"15398","01"" OOl'l' OOI""",289,"tesseract"
"15399","Orr",289,"tesseract"
"15400","Ol'l""",289,"tesseract"
"15401","Votes",289,"tesseract"
"15402","392",289,"tesseract"
"15403","268",289,"tesseract"
"15404","265",289,"tesseract"
"15405","Unopp.",289,"tesseract"
"15406","Unopp.",289,"tesseract"
"15407","Unopp.",289,"tesseract"
"15408","Unopp.",289,"tesseract"
"15409","366",289,"tesseract"
"15410","293",289,"tesseract"
"15411","234",289,"tesseract"
"15412","252",289,"tesseract"
"15413","188",289,"tesseract"
"15414","317",289,"tesseract"
"15415","270",289,"tesseract"
"15416","Unopp.",289,"tesseract"
"15417","490",289,"tesseract"
"15418","374",289,"tesseract"
"15419","1 70",289,"tesseract"
"15420","381",289,"tesseract"
"15421","331",289,"tesseract"
"15422","173",289,"tesseract"
"15423","131",289,"tesseract"
"15424","255",289,"tesseract"
"15425","88",289,"tesseract"
"15426","Unopp.",289,"tesseract"
"15427","Unopp.",289,"tesseract"
"15428","370",289,"tesseract"
"15429","326",289,"tesseract"
"15430","262",289,"tesseract"
"15431","367",289,"tesseract"
"15432","312",289,"tesseract"
"15433","252",289,"tesseract"
"15434","(Two Seats)",290,"tesseract"
"15435","Election Electors Cendldete Party",290,"tesseract"
"15436","1868 1,461? J.A. Lush L",290,"tesseract"
"15437","E.W.T. Hamilton L",290,"tesseract"
"15438","G.R. Ryder C",290,"tesseract"
"15439","[Resignation of Hamilton]",290,"tesseract"
"15440","1869 1,461 A. Seymour L",290,"tesseract"
"15441","(5/8) G.R. Ryder C",290,"tesseract"
"15442","M.H. Marsh L",290,"tesseract"
"15443","1874 1329 G.R. Ryder C",290,"tesseract"
"15444","J.A. Lush L",290,"tesseract"
"15445","A.S. Kennard C",290,"tesseract"
"15446","A. Seymour L",290,"tesseract"
"15447","1880 1,969 W.H. Grenfell L",290,"tesseract"
"15448","J.P. Edward: L",290,"tesseract"
"15449","C.J. Kennerd C",290,"tesseract"
"15450","Hon. R.H. Dutton C",290,"tesseract"
"15451","[Appointment of Grenfell as a Groom in Waiting to Her Majesty]",290,"tesseract"
"15452","1882 2,061 C.J. Kennard C",290,"tesseract"
"15453","(21/11) W.H. Grenfell L",290,"tesseract"
"15454","Petltlonaz—",290,"tesseract"
"15455","1832: Election of Wyndham declared void. Bouverle duly elected after scrutiny",290,"tesseract"
"15456","1852: Wlthdrewn",290,"tesseract"
"15457","1888: Dlamleeed (Hamilton only)",290,"tesseract"
"15458","1880: Diemlued",290,"tesseract"
"15459","1882: Dlemleeed",290,"tesseract"
"15460","267",290,"tesseract"
"15461","C0 81C",290,"tesseract"
"15462","SALISBURY [149] (Conn)",290,"tesseract"
"15463","Votes",290,"tesseract"
"15464","748",290,"tesseract"
"15465","679",290,"tesseract"
"15466","623",290,"tesseract"
"15467","562",290,"tesseract"
"15468","549",290,"tesseract"
"15469","82",290,"tesseract"
"15470","835",290,"tesseract"
"15471","800",290,"tesseract"
"15472","783",290,"tesseract"
"15473","759",290,"tesseract"
"15474","961",290,"tesseract"
"15475","958",290,"tesseract"
"15476","841",290,"tesseract"
"15477","828",290,"tesseract"
"15478","955",290,"tesseract"
"15479","852",290,"tesseract"
"15480","SANDWICH [150]",291,"tesseract"
"15481","(Two Seats)",291,"tesseract"
"15482","Election Electors Cend'llete",291,"tesseract"
"15483","1832 916 1'J. Marryet",291,"tesseract"
"15484","tSir E.T. Troubridge, Bt.",291,"tesseract"
"15485","8.6. Price",291,"tesseract"
"15486","Sir E.W.C.R. Owen",291,"tesseract"
"15487","1835 934 3.6. Price",291,"tesseract"
"15488","Sir E.T. Troubridge, Bt.",291,"tesseract"
"15489","Sir E.W.C.R. Owen",291,"tesseract"
"15490","[Appointment of Troubridge as a Lord Commissioner of the Admiralty]",291,"tesseract"
"15491","1835 Sir E.T. Troubridge, Bt.",291,"tesseract"
"15492","(27/4)",291,"tesseract"
"15493","1837 911 Sir E.T. Troubridge, Bt.",291,"tesseract"
"15494","Sir J.R. Carnec, St.",291,"tesseract"
"15495","8.6. Price",291,"tesseract"
"15496","Sir B.W. Bridges, Bt.",291,"tesseract"
"15497","[Resignation of Carnac on appointment as Governor of Bombay]",291,"tesseract"
"15498","1839 Sir FLS. Donkin",291,"tesseract"
"15499","(12/2)",291,"tesseract"
"15500","[Death of Donkin]",291,"tesseract"
"15501","1841 952 H.H. Lindsay",291,"tesseract"
"15502","(11/5) CR. Fox",291,"tesseract"
"15503","1841 952 H.H. Lindsey",291,"tesseract"
"15504","Sir E.T. Troubridge, 8t.",291,"tesseract"
"15505","1847 943 ‘ Lord Clarence Paget",291,"tesseract"
"15506","C.W. Grenfell",291,"tesseract"
"15507","Lord Charles Clinton",291,"tesseract"
"15508","[Resignation of Grenfell in order to contest Windsor]",291,"tesseract"
"15509","1852 960 Lord Charles Clinton",291,"tesseract"
"15510","(28/5) J.T.W. French",291,"tesseract"
"15511","1852 960 Lord Charles Clinton",291,"tesseract"
"15512","J. McGregor",291,"tesseract"
"15513","1857 1,008 E.H.K. Hugessen",291,"tesseract"
"15514","Lord Clarence Paget",291,"tesseract"
"15515","J. McGregor",291,"tesseract"
"15516","J. Lang",291,"tesseract"
"15517","1859 1,030 E.H.K. Hugeseen",291,"tesseract"
"15518","Lord Clarence Paget",291,"tesseract"
"15519","Sir J. Ferguson, Bt.",291,"tesseract"
"15520","W.D. Lewis",291,"tesseract"
"15521","268",291,"tesseract"
"15522","C0 glc",291,"tesseract"
"15523","nowr",291,"tesseract"
"15524","Votes",291,"tesseract"
"15525","485",291,"tesseract"
"15526","361",291,"tesseract"
"15527","265",291,"tesseract"
"15528","551",291,"tesseract"
"15529","389",291,"tesseract"
"15530","Unopp.",291,"tesseract"
"15531","416",291,"tesseract"
"15532","401",291,"tesseract"
"15533","370",291,"tesseract"
"15534","330",291,"tesseract"
"15535","Unopp.",291,"tesseract"
"15536","406",291,"tesseract"
"15537","360",291,"tesseract"
"15538","Unopp.",291,"tesseract"
"15539","Unopp.",291,"tesseract"
"15540","459",291,"tesseract"
"15541","437",291,"tesseract"
"15542","392",291,"tesseract"
"15543","257",291,"tesseract"
"15544","Unopp.",291,"tesseract"
"15545","Unopp.",291,"tesseract"
"15546","547",291,"tesseract"
"15547","503",291,"tesseract"
"15548","322",291,"tesseract"
"15549","24",291,"tesseract"
"15550","497",291,"tesseract"
"15551","328",291,"tesseract"
"15552","SANDWICH [150] (Cont.)",292,"tesseract"
"15553","(Two Seats)",292,"tesseract"
"15554","Election Electors Candidate Party Votes",292,"tesseract"
"15555","[Appointment of Hugesaen as a Lord Commissioner of the Treasury]",292,"tesseract"
"15556","1859 1,030 E.H.K. Hugessen L 463",292,"tesseract"
"15557","(28/6) Sir J. Ferguson, 8t. C 283",292,"tesseract"
"15558","1865 1,054 E.H.K. Hugessen L 494",292,"tesseract"
"15559","Lord Clarence Paget L 477",292,"tesseract"
"15560","C. Capper C 413",292,"tesseract"
"15561","[Resignation of Page!)",292,"tesseract"
"15562","1866 1.054 C. Capper C 466",292,"tesseract"
"15563","(8/5) T. Breeeey L 458",292,"tesseract"
"15564","1868 1,906 E.H.K. Hugeaaan L 933",292,"tesseract"
"15565","H.A. Brasaey L 923",292,"tesseract"
"15566","H. Worms C 710",292,"tesseract"
"15567","1874 2,046 H.A. Brassey L 1,035",292,"tesseract"
"15568","E.H.K. Hugeann L 1,006",292,"tesseract"
"15569","F.C.H. Haliatt C 764",292,"tesseract"
"15570","H.S. Baillie C 611",292,"tesseract"
"15571","1880 2,115 H.A. Brassey L Unopp.",292,"tesseract"
"15572","E.H.K. Hugessen L Unopp.",292,"tesseract"
"15573","[Elevation of Hugessen to the Peerage — Lord Brabourne]",292,"tesseract"
"15574","1880 2,115 C.H.C. Robert: C 1.145",292,"tesseract"
"15575","(19/5) Sir J. Goldsmid, Bt. L 705",292,"tesseract"
"15576","Writ suspended. Royal Commisalon appointed which found proof of extensive",292,"tesseract"
"15577","bribery and as a result the borough lost its right to return a Member of Parliament",292,"tesseract"
"15578","and was incorporated into the county constituency of Kent, Eastern, from June 25,",292,"tesseract"
"15579","1 685.",292,"tesseract"
"15580","Petitions : —",292,"tesseract"
"15581","1867: Withdrawn",292,"tesseract"
"15582","1859: Withdrawn",292,"tesseract"
"15583","1 865 : Withdrawn",292,"tesseract"
"15584","1880: Void Election",292,"tesseract"
"15585","(1 9/5)",292,"tesseract"
"15586","269",292,"tesseract"
"15587","CL) 81C",292,"tesseract"
"15588","SCARBOROUGH [151)",293,"tesseract"
"15589","(Two Seats)",293,"tesseract"
"15590","Election Electors Candldete",293,"tesseract"
"15591","1832 431 tSir J.V.B. Johnstone, 8t.",293,"tesseract"
"15592","Sir G. Caylev, Bt.",293,"tesseract"
"15593","tsir F.W. Trench",293,"tesseract"
"15594","1835 412 Sir F.W. Trench",293,"tesseract"
"15595","Sir J.V.B. Johnstone, 8!.",293,"tesseract"
"15596","Sir G. Cayley, Bt.",293,"tesseract"
"15597","1837 488 Sir F.W. Trench",293,"tesseract"
"15598","Sir T.C. Style. Bt.",293,"tesseract"
"15599","Sir J.V.B. Johnstone, 8t.",293,"tesseract"
"15600","1841 564 Sir J.V.B. Johnstone, 8t.",293,"tesseract"
"15601","Sir F .W. Trench",293,"tesseract"
"15602","Hon. C.B. Phipps",293,"tesseract"
"15603","1847 670 Sir J.V.B. Johnstone, 8t.",293,"tesseract"
"15604","Earl of Mulgreve",293,"tesseract"
"15605","[Appointment of Mulgreve as Comptroller of HM. Household]",293,"tesseract"
"15606","1851 743 G.F. Young",293,"tesseract"
"15607","(19/7) Earl of Mulgrave",293,"tesseract"
"15608","1852 805 Sir J.V.B. Johnstone, Bt.",293,"tesseract"
"15609","Earl of Mulgreve",293,"tesseract"
"15610","G.F. Young",293,"tesseract"
"15611","[Appointment of Mulgrava as Treasurer of HM. Household]",293,"tesseract"
"15612","1853 Earl of Mulgrave",293,"tesseract"
"15613","(1/1)",293,"tesseract"
"15614","1857 934 Sir J.V.B. Johnstone, Bt.",293,"tesseract"
"15615","Earl of Mulgreve",293,"tesseract"
"15616","A.F. Bayford",293,"tesseract"
"15617","Party",293,"tesseract"
"15618","1'0 1""?) P00 OI'O I'I'O Ol'l'",293,"tesseract"
"15619","01-0",293,"tesseract"
"15620","Ol'l""",293,"tesseract"
"15621","[Resignation of Mulgrave on appointment as Lieutenant-Governor of Nova Scotia]",293,"tesseract"
"15622","1857 934' JD. Dent",293,"tesseract"
"15623","(14/12) G.J.Cayley",293,"tesseract"
"15624","1859 967 Hon. W.H.F. Denison",293,"tesseract"
"15625","Sir J.V.B. Johnstone, 8t.",293,"tesseract"
"15626","J.D. Dent",293,"tesseract"
"15627","GJ. Caylay",293,"tesseract"
"15628","[Succession of Denison to the Peerage — Lord Londesborough]",293,"tesseract"
"15629","1860 1,078 J.D. Dent",293,"tesseract"
"15630","(1/2) J.M. Caulfelld",293,"tesseract"
"15631","1865 1.351 Sir J.V.B. Johnstone, Bt.",293,"tesseract"
"15632","J.D. Dent",293,"tesseract"
"15633","G.J. Cawa",293,"tesseract"
"15634","270",293,"tesseract"
"15635","CL) 81C",293,"tesseract"
"15636","L",293,"tesseract"
"15637","C",293,"tesseract"
"15638","nrrr",293,"tesseract"
"15639","l'l'",293,"tesseract"
"15640","Orr-",293,"tesseract"
"15641","Votes",293,"tesseract"
"15642","255",293,"tesseract"
"15643","145",293,"tesseract"
"15644","176",293,"tesseract"
"15645","161",293,"tesseract"
"15646","122",293,"tesseract"
"15647","225",293,"tesseract"
"15648","21 1",293,"tesseract"
"15649","192",293,"tesseract"
"15650","296",293,"tesseract"
"15651","253",293,"tesseract"
"15652","237",293,"tesseract"
"15653","Unopp.",293,"tesseract"
"15654","Unopp.",293,"tesseract"
"15655","314",293,"tesseract"
"15656","281",293,"tesseract"
"15657","422",293,"tesseract"
"15658","387",293,"tesseract"
"15659","313",293,"tesseract"
"15660","Unopp.",293,"tesseract"
"15661","518",293,"tesseract"
"15662","275",293,"tesseract"
"15663","373",293,"tesseract"
"15664","280",293,"tesseract"
"15665","540",293,"tesseract"
"15666","428",293,"tesseract"
"15667","472",293,"tesseract"
"15668","932",293,"tesseract"
"15669","674",293,"tesseract"
"15670","441",293,"tesseract"
"15671","Election Eloctors",294,"tesseract"
"15672","1868 2,964",294,"tesseract"
"15673","[Death of Johnstone]",294,"tesseract"
"15674","1869",294,"tesseract"
"15675","112/3)",294,"tesseract"
"15676","1874 3,631",294,"tesseract"
"15677","1880 4,302",294,"tesseract"
"15678","[Resignation of Johnstone]",294,"tesseract"
"15679","1880 4,302",294,"tesseract"
"15680","(31/7)",294,"tesseract"
"15681","SCARBOROUGH [151] (Conn)",294,"tesseract"
"15682","(Two Seats)",294,"tesseract"
"15683","Cand'dltt",294,"tesseract"
"15684","Sir J.V.8. Johnstone, 8!.",294,"tesseract"
"15685","JD. Dent",294,"tesseract"
"15686","G.J. Caylcy",294,"tesseract"
"15687","Sir H.V.B. Johnstone, 8t.",294,"tesseract"
"15688","Sir C. Legard, Bt.",294,"tesseract"
"15689","Sir H.V.B. Johnstone, 8t.",294,"tesseract"
"15690","J.D. Dent",294,"tesseract"
"15691","J.E.T. Rogers",294,"tesseract"
"15692","Sir H.V.B. Johnstone, 8t.",294,"tesseract"
"15693","W.S. Caine",294,"tesseract"
"15694","J.C.F. Cookwn",294,"tesseract"
"15695","Sir C. Legard. 8t.",294,"tesseract"
"15696","J.G. Dodson",294,"tesseract"
"15697","A. Duncombe",294,"tesseract"
"15698","[Elevation of Dodson to the Peerage - Lord Monk Brettonl",294,"tesseract"
"15699","1884 4,167",294,"tesseract"
"15700","(5/11)",294,"tesseract"
"15701","FLF. Stable",294,"tesseract"
"15702","Sir 6.9. Sitwell, Bt.",294,"tesseract"
"15703","[Appointment of Caino as a Civil Lord of the Admiralty]",294,"tesseract"
"15704","1884 4,187",294,"tesseract"
"15705","(28/11)",294,"tesseract"
"15706","C0 81C",294,"tesseract"
"15707","w.s. Cains",294,"tesseract"
"15708","Sir G.R. Sitwell, St.",294,"tesseract"
"15709","271",294,"tesseract"
"15710","Party",294,"tesseract"
"15711","Ol-l'",294,"tesseract"
"15712","Of"" 01' OOl—l' l'l'l—n",294,"tesseract"
"15713","01'",294,"tesseract"
"15714","Votes",294,"tesseract"
"15715","1 ,826",294,"tesseract"
"15716","1 ,678",294,"tesseract"
"15717","742",294,"tesseract"
"15718","Unopp.",294,"tesseract"
"15719","1,280",294,"tesseract"
"15720","1,103",294,"tesseract"
"15721","799",294,"tesseract"
"15722","772",294,"tesseract"
"15723","2,157",294,"tesseract"
"15724","2.065",294,"tesseract"
"15725","1,581",294,"tesseract"
"15726","1,562",294,"tesseract"
"15727","1,828",294,"tesseract"
"15728","1,606",294,"tesseract"
"15729","1 £95",294,"tesseract"
