"","text","page","method","year"
"25826","OTIS, N. P ., 71 Broadway.",479,"adobe",1901
"25827","         Otta Ele vator Co., Director.",479,"adobe",1901
"25828","OTIS, T. E ., 10 Wall Street.",479,"adobe",1901
"25829","         Abbey E ffervescent Salt Co., 'fhe, Sec re t a ry, Trea surer and Director.",479,"adobe",1901
"25830","         Artfftclal Lumber Co. of America, Prestdent and Direc tor.",479,"adobe",1901
"25831","         Commoss Process Co., 'l'he, President and Director.",479,"adobe",1901
"25832","         Guarantee Development Co., President a nd Direc tor.",479,"adobe",1901
"25833","         Peoples Brewing Co. of Trenton, N. J., The, Director.",479,"adobe",1901
"25834","O'l'TENBERG, HENRY, 1616 Second Avenue.",479,"adobe",1901
"25835","         N. Y. Pneumatic Cigar Rolling Co., Director .",479,"adobe",1901
"25836","OTTERBOURG, E UGENE, 170 Broadway.",479,"adobe",1901
"25837","         Park Building & Loan As.soclatlon, D irec tor.",479,"adobe",1901
"25838","OTTESON, J . c .. 11lCi Broadway.",479,"adobe",1901
"25839","         Des Moines & St. Louis R.R. Co., Assistant Secr etary and D irector.",479,"adobe",1901
"25840","OTTINGER. MARX, 31 Nassau Street.",479,"adobe",1901
"25841","         Borough Homes Co., The. Director.",479,"adobe",1901
"25842","OTTLEY, JAMES H., 146 West Fourteenth Street .",479,"adobe",1901
"25843","         McCall Co., The, President, Treasurer, Manager and Director.",479,"adobe",1901
"25844","OTTMANN, AUGUSTUS F., 39 E ast H ouston Street.",479,"adobe",1901
"25845","         Great Ea.stern Casualty & I ndemnity Co., Director.",479,"adobe",1901
"25846","O'l 'TMANN, CHARLES, 39 Ea.st Houston Street.",479,"adobe",1901
"25847","         J. Ottmann Llthog-raphlng Co., Director.",479,"adobe",1901
"25848","         U nion Square Bank, Director.",479,"adobe",1901
"25849","          W. Ottma nn & Co., Director.",479,"adobe",1901
"25850","O'l""fMANN, LOUIS, 89 E ast Houston Street.",479,"adobe",1901
"25851","         Elastmans Co., Direct or.",479,"adobe",1901
"25852","         J . Ottmnnn Lithographing Co. , President a nd D irect or.",479,"adobe",1901
"25853","          Wllllam Ottmann & Co., President and Director.",479,"adobe",1901
"25854","OTTO, ALBERT T ., 82 Broadway.",479,"adobe",1901
"25855","         Amertcn.n Motor Co., President and Director.",479,"adobe",1901
"25856","         Automobile Co., ot Ame rica, Trensurer a.ncl Director.",479,"adobe",1901
"25857","OTTO, GUSTAV, 30 Barclay Street.",479,"adobe",1901
"25858","         Bnwo & Dotter, Secretary a nd D irec tor.",479,"adobe",1901
"25859","OTTO, J . M., 46 Mauje r Street. Brooklyn.",479,"adobe",1901
"25860","         Me rchants Bank ot B rooklyn, Direct or.",479,"adobe",1901
"25861","OTTOLENGUI, LEE, 497 Third Avenue.",479,"adobe",1901
"25862","         Manhattan H ardware & Bicycle Co., Secretary n nd Direc tor.",479,"adobe",1901
"25863","OUDIN, LUCIEN, 46 Broadway.",479,"adobe",1901
"25864","         Ro unrl Island Co.• Vice· President an<l D!rector.",479,"adobe",1901
"25865","OUTERBRIDGE, EUGENIUS H ., 29 Broadway.",479,"adobe",1901
"25866","         Pantasote Co., Secretar y, Treas urer and D irect or.",479,"adobe",1901
"25867","         Pn.nt.a.sote Leather Co., Treasurer an<l Director .",479,"adobe",1901
"25868","OVERALL, W. W . ,~ Ea.at One Hundred an<l Fltty-ft!th Stree ~",479,"adobe",1901
"25869","         Prude ntial Savings & L oan Association of N . Y., Trus t ee.",479,"adobe",1901
"25870","OVERBAU GH, CH E STE R B., Morris H eights a nd Klngsbrldge R oad, nenr Cedar",479,"adobe",1901
"25871","              Avenue.",479,"adobe",1901
"25872","         Overbaugh -Camp Co., Vlc~Presl dent and Direc t or.",479,"adobe",1901
"25873","",479,"adobe",1901
"25874","",479,"adobe",1901
"25875","                                                                                       ,.",479,"adobe",1901
"25876","",479,"adobe",1901
"25877","                    DIRECTORY OF DIRECTORS.                                    47",47,"adobe",1901
"25878","BE l.-D I NG, MILO M .. JR., 45.'i Broadway.",47,"adobe",1901
"25879","           Ame r ican U nion Life Insurance Co., Directo r.",47,"adobe",1901
"25880","           De ldlng Bro t hers & Co., T r wsurer n.nd Dlre c lor .",47,"adobe",1901
"25881","            Belding, Paul & Co., Secretar y and Direc tor.",47,"adobe",1901
"25882","            Commo nwealth Insura n ce Co., Direc t or.",47,"adobe",1901
"25883","           Genesee & Wyoming R.R., Dire<'t or .",47,"adobe",1901
"25884","           Great e r N e w Yo rk Savings Bank, Trustee.",47,"adobe",1901
"25885","            Gretgsvllle & Pearl Creek R.R., Direc t or.",47,"adobe",1901
"25886","            L ivonia & Lake Conesus R .R., Director.",47,"adobe",1901
"25887","            Livonia Salt & Mining Co., Secretary and Direct or.",47,"adobe",1901
"25888","            Ne w Amsterda m Casualty Co., Direc tor .",47,"adobe",1901
"25889","            Park N ational Bank, H o lyoke, Mass., Direct or.",47,"adobe",1901
"25890","            R e tsof Mlnlng Co.. Direct or.",47,"adobe",1901
"25891","BELDING, '\V. 8 ., ·156 Broadway.",47,"adobe",1901
"25892","            Belding Brothers & Co., Director.",47,"adobe",1901
"25893","BELKNAP, BENJAMIN H ., 17 Sta t e Street.",47,"adobe",1901
"25894","            Frank E. Morse Co., The, President and Directo r.",47,"adobe",1901
"25895","BELKNAP, DAYTON C., 8 Gold Street .",47,"adobe",1901
"25896","            E . S. Be lknap Ma nufac turing Co., Pres ident a nd Direc tor.",47,"adobe",1901
"25897","BELKNAP, F RA""NK D., 290 Broadwa y.",47,"adobe",1901
"25898","            Rapid Addressing Machine Co., President and Director.",47,"adobe",1901
"25899","BELL, CHARLES E ., ll5 Beekman Stree t.",47,"adobe",1901
"25900","            Palermo Mica Co., President and Director.",47,"adobe",1901
"25901","BELL, EDWARD HAMILTON, 424 Fifth A venue.",47,"adobe",1901
"25902","            Hamilton Bell & Co., Preside nt and Director .",47,"adobe",1901
"25903","BELL, F. M., i l W est Thirty-fourth Street.",47,"adobe",1901
"25904","            John King Metal Co. , Direc t or .",47,"adobe",1901
"25905","BELL, FRANK H ., 47 East Tenth Street.",47,"adobe",1901
"25906","            F ords, H oward & Hulbert. Treasure r and Directo r .",47,"adobe",1901
"25907","BELL, FRANK J ., 280 Broadway.",47,"adobe",1901
"25908","            Land Co. A of Edenwald, Director .",47,"adobe",1901
"25909","            U. S. Wash Basin Co. , Secrelary and Director.",47,"adobe",1901
"25910","BELL, GEORGE, 302 Broadway.",47,"adobe",1901
"25911","            Seam en 's Bank f or Savings, Tru&t ee.",47,"adobe",1901
"25912","BELL, HILLARY. 309 Broadway.",47,"adobe",1901
"25913","            Mutual R eserve Fund Life Association, Director.",47,"adobe",1901
"25914","BELL, JACKSON, ll02 Dawson Stree t.",47,"adobe",1901
"25915","            R.R. Brotherhoods' Savings & Building Assoclntlon, DlrectQr.",47,"adobe",1901
"25916","BELL, JAME S C., 9 Beekman Street.",47,"adobe",1901
"25917","            N assau Bank, Vice-Pr esident and Director.",47,"adobe",1901
"25918","BELL, JAMES L., 00 B r oad Street.",47,"adobe",1901
"25919","            Southern Development Co., President a nd Director.",47,"adobe",1901
"25920","BELL, JOHN J ., Eas t One Hundred a nd Thirty-seve nth Street, corne1· Gerard Ave-",47,"adobe",1901
"25921","                 nue.",47,"adobe",1901
"25922","            H a rlem Sa vings Bank, The, Trustee.",47,"adobe",1901
"25923","            J ohn Boll Co., President a nd Direct or.",47,"adobe",1901
"25924","            O'Co nne ll & Hiilery Lime & Ma rble Dus t Co., Dir ect or.",47,"adobe",1901
"25925","BELL, PARK E., 71 Broa~way.",47,"adobe",1901
"25926","            E mpire City Marble Co., T reasurer a nd Director.",47,"adobe",1901
"25927","BELL, WILLIAM H ., 620 W est Twenty-fo urth Street.",47,"adobe",1901
"25928","            Bell & Bogl\rt Soap Co. , Treasure r a nd D irector.",47,"adobe",1901
"25929","BELLA MY, ALBERT, 100 Wooste r Street.",47,"adobe",1901
"25930","            Cr es cent Co., Preside nt a nd Director.",47,"adobe",1901
"25931","BELLOWS. CHARI.ES H ., 35 Nassau Street.",47,"adobe",1901
"25932","            E . P . B ellows Agric ultural Co., Secretar y a nd Direc t or .",47,"adobe",1901
"25933","BELLOWS, EDWARD P ., 166 Greenwich Street.",47,"adobe",1901
"25934","            E . P . Be llows Agricult ural Co., President nnd Direc tor.",47,"adobe",1901
"25935","",47,"adobe",1901
"25936","480         THE AUDIT COMPANY OF NEW YORK.",480,"adobe",1901
"25937","OVERBAUGH. DEWlTT C., l\lorrls Hclg-ht~ and Kings brldge Roa cl, n ear Cedar",480,"adobe",1901
"25938","              Ave nue.",480,"adobe",1901
"25939","          O verbaugh -Cam p Co., Preside nt and Direc t o r .",480,"adobe",1901
"25940","OVERBAUGH, JOSEPH C., Morris H e ights and KJngsbrldge R oad, near Cedar",480,"adobe",1901
"25941","              Av<.'nue.",480,"adobe",1901
"25942","          Overbaugh-Camp Co., Secretary a nd Direct or.",480,"adobe",1901
"25943","OVERHOLT, A. C., 80 Broadway.",480,"adobe",1901
"25944","          U. S. Cast Iron Pipe & Foundry Co. , Direct o r .",480,"adobe",1901
"25945","OVERMAN, ALBERT H., 81 Fulton Street.",480,"adobe",1901
"25946","          Overman Automobile Co., President and Director.",480,"adobe",1901
"25947","OVERTON, FRANK C., 41 Park Row.",480,"adobe",1901
"25948","          R. H. Overton & S on, Secretary, Treas u re r , Ma n ager and Director.",480,"adobe",1901
"25949","OVERTON, 'l'HOMAB C., 4 Hanover S t reet.",480,"adobe",1901
"25950","          French & American Trading Co., The, Treasurer and Director .",480,"adobe",1901
"25951","OVINGTON, CHARLES K ., 330 Fifth Avenue.",480,"adobe",1901
"25952","          Ovington Brothers Co., Secretary, Manage r a nd Director.",480,"adobe",1901
"25953","OVINGTON, THEODORE T., 330 Firth Avenue.",480,"adobe",1901
"25954","          Ovington Brothers Co., President a.nd Director.",480,"adobe",1901
"25955","OWEN, DAVID 8 ., S08 Broadway.",480,"adobe",1901
"25956","          N. Y. Law Publishing Co., Secretary and Director",480,"adobe",1901
"25957","OWEN, E. L., 71 Wall Street.",480,"adobe",1901
"25958","          Bradford Railway, Director.",480,"adobe",1901
"25959","          Kenda ll & Eldred R.R., Director.",480,"adobe",1901
"25960","OWEN, HENRY E ., 40 Wes t Fltty-slxth Street.",480,"adobe",1901
"25961","          Aa chen & Munich Fire Insurance Co., Trustee",480,"adobe",1901
"25962","OV\<""EN, SAMUEL, 221 F ulton Street.",480,"adobe",1901
"25963","          Kress & Owen Co., President and Director.",480,"adobe",1901
"25964","          Vls k oleln Co., 'l'be, Pres ident and Direc tor.",480,"adobe",1901
"25965","OWENS, R J ., Cff1 Myrtle Avenue, Brooklyn.",480,"adobe",1901
"25966","          East Brookl yn Savlngs B a nk, Trustee.",480,"adobe",1901
"25967","OXLEY. CHARLES F .. 2')2 Ave nue R",480,"adobe",1901
"25968","          Oxley & Enos Manurac turtng Co., The , Vice-President nnd Director.",480,"adobe",1901
"25969","OXNARD, H EN RY T., 32 Nassau Street.",480,"adobe",1901
"25970","          American Beet Sugar Co., Pres ident a nd Director.",480,"adobe",1901
"25971","          Oxnard Constru c tion Co., President and Director",480,"adobe",1901
"25972","OXNARD, JAMES G., 32 Nassau Street.",480,"adobe",1901
"25973","          American Beet Suga r Co., Vice-President and Directo r .",480,"adobe",1901
"25974","          Oxnard Construc tio n Co ., Direc tor.",480,"adobe",1901
"25975","PABST, GUSTAV G., 606 W est Forty-ninth Street.",480,"adobe",1901
"25976","          Pabs t Bre wing Co., Presiden t and Director .",480,"adobe",1901
"25977","PACKARD, EDWIN, 45 Ced a r Street.",480,"adobe",1901
"25978","          Amerlr.o.n Stoke r Co., The, Director .",480,"adobe",1901
"25979","          But!a lo Hump Mining Co., Pres ident a nd Director .",480,"adobe",1901
"25980","          Empire State, Ida h o Mining & Develr,pme nt Co., Presid ent nnd Director.",480,"adobe",1901
"25981","          Franklin Safe D <:lposlt Co., Trustee.",480,"adobe",1901
"25982","          Franklin Trust Co., Brook lyn, Trustee.",480,"adobe",1901
"25983","          Rio Grand e Western Railway Co .. The, Director.",480,"adobe",1901
"25984","          Street Railway & Illuminating Properties, Trm~ tec .",480,"adobe",1901
"25985","          Trenton P o tte rie s Co. , Director.",480,"adobe",1901
"25986","          U. S. Projectile Co., Director.",480,"adobe",1901
"25987","PACKARD, H . L., 84 Col umbia H eights, Brooklyn .",480,"adobe",1901
"25988","          R . G. Pack a rd Co., Recr e t a ry a nd Direct or .",480,"adobe",1901
"25989","PACKARD. RALPH G., L30 P earl Stree t.",480,"adobe",1901
"25990","            R . G. Pnck n rd Co., P reslde n t and Director .",480,"adobe",1901
"25991","PACKARD, RAJ.PH G .. JR , JS(I P e art Stree t .",480,"adobe",1901
"25992","          Manhattnn & J ersey C ity R a ilway Co.. Director .",480,"adobe",1901
"25993","PADDOCK. J . HAROLD, 1209 D e K alb A venue, Brooklyn ,",480,"adobe",1901
"25994","          Paddock Cork Co.. The, President and Director.",480,"adobe",1901
"25995","PAGE. A L ANSON B.. 41 Union Square, -n'esL",480,"adobe",1901
"25996","         Col umbia S h ade C lo th Co .. The. Presid e nt nnd Dlre<'to r .",480,"adobe",1901
"25997","",480,"adobe",1901
"25998","                        DIRECTORY OF DIRECTORS.                                                481",481,"adobe",1901
"25999","P AC J!;, A L BI ON L .• I ' I) Fulton S treet.",481,"adobe",1901
"26000","            B . P . Clo.pp A m m o nia Co., Director .",481,"adobe",1901
"26001","            Gas l ndus l rlcs Co.. Dire c t or .",481,"adobe",1901
"26002","            U. S. Ammo nia Co., Secre tar y, T reasure r a nd Directo r .",481,"adobe",1901
"26003","            Vapo-<.:resole ne Co., The, Pr~sldent, Ma nager and Direc t or.",481,"adobe",1901
"26004","PAGE, ARTHU R H ., 71 Broadwa y.",481,"adobe",1901
"26005","            Munic ipa l De benture Co., T r easure r and Director .",481,"adobe",1901
"26006","PAGE, DAVID B ., 4J U nion Squa r e, W est.",481,"adobe",1901
"26007","            Co lumbia. Shade Cloth Co., The, Directo r .",481,"adobe",1901
"26008","P AGE, EDWARD D ., ~ Worth Street.",481,"adobe",1901
"26009","            South Or a nge & Ma ple wood Trac tion Co., President nnd Direct or.",481,"adobe",1901
"26010","PAGE, F . PALMER, 13 Willia m StreeL",481,"adobe",1901
"26011","            Mamaro neck W a ter Co., Direc tor.",481,"adobe",1901
"26012","             N . Y. Suburba n Water Co., Director .",481,"adobe",1901
"26013","PAGE, H . W ., 56 W orth Stree t .",481,"adobe",1901
"26014","             Abe r dee n & Ashebor o R.R., Director .",481,"adobe",1901
"26015","PAGE, HARRY DEl B., 180 Fulton Stree t.",481,"adobe",1901
"26016","             U. S. Ammonia Co., Presnlent a nd Direct or .",481,"adobe",1901
"26017","             Va po-Cr es olene Co., T he, Vice -Preside nt, Treasure r and Director.",481,"adobe",1901
"26018","PAGE, H OWARD, 26 Broadway.",481,"adobe",1901
"26019","             Union T a nk Line, Direc t or.",481,"adobe",1901
"26020","PAGE, J. BE AVE R, 101 Fulto n Street .",481,"adobe",1901
"26021","             Clinton H a ll Assoc ia tion, Director.",481,"adobe",1901
"26022","             F . W . D e voe & C. T . R aynolds Co., Vl ce-Pre~ld ent a.nd Directo r .",481,"adobe",1901
"26023","             N . Y . & P enns ylvania Brick, Tile & T e rra Cotta Co.. Direc t or .",481,"adobe",1901
"26024","             N . Y . M utua l T eleg r aph Co., Direc to r .",481,"adobe",1901
"26025","P AGE, J OHN J ., 69 F ulto n Marke t.",481,"adobe",1901
"26026","             B lack tords, •. rreasurer and Directo r .",481,"adobe",1901
"26027","PAGE, LAU R E N CE S., 180 F ulton Stre et.",481,"adobe",1901
"26028","             U. S. Ammonia. Co., Director.",481,"adobe",1901
"26029","             V apo-Cr e sole ne Co., T h'3. Secr e t ary a nd Direc to r .",481,"adobe",1901
"26030","P AGE, W . H ., 34 Union Squar e, W est.",481,"adobe",1901
"26031","             D oubleday & McClure Co., Vic e -Presid e nt and Director.",481,"adobe",1901
"26032"," PAGE, WASHINGTON E ., 220 Broa dwa y.",481,"adobe",1901
"26033","             Cos m opolitan Bur eau E nter tainment Co. , Secr e tary and Directo r .",481,"adobe",1901
"26034"," PAGENSTECH E R , ALBRECHT, 41 P ark R o w .",481,"adobe",1901
"26035","             E dt n M usee Am er lca ln Co. (Limited ), Director.",481,"adobe",1901
"26036","             Ge rma nia Life Insurance Co. ot N. Y ., The, Dir ect o r .",481,"adobe",1901
"26037","             Inte rnational P a per Co., Director .",481,"adobe",1901
"26038","             Manufacturer s' P a per Co., Preside nt and D ir ec t or .",481,"adobe",1901
"26039"," P A GENSTECHER, A., JR., 41 Park R ow.",481,"adobe",1901
"26040","             Central P a pe r Co., Vice-P r esident a nd Direct or .",481,"adobe",1901
"26041","             M anufact urer s' Pape r Co. , Se c1·e tary and Dir ecto r .",481,"adobe",1901
"26042","             N o n Antem Sul p hite Dig est er Co .. 1'he. S ecr e tar y, 'rr eo.surer a nd Director.",481,"adobe",1901
"26043","             Upper Hudson R .R. Co., Se cre tary, T r easu rer a nd D irector .",481,"adobe",1901
"26044"," PAO F.T, AL 'MER CC H ., 80 B roadway.",481,"adobe",1901
"26045","             Ca m\dln n Coppe r Co., Se cond Vl ce- Pre~ldent a nd D ir ector .",481,"adobe",1901
"26046","             Chihuahua & Paclflc R.R. Co., P res ldt'n l Rnd Dire c t or.",481,"adobe",1901
"26047","             D om inion Iron & Steel Co., Direct or .",481,"adobe",1901
"26048","             Orea t N or t h ern Paper Co. , Director .",481,"adobe",1901
"26049","              Inte r la ke P ulp & P a per Co., Direct or .",481,"adobe",1901
"26050","              New England Oa s & Cok e Co., Director.",481,"adobe",1901
"26051","              R obins Con ve ying B e lt Co., Direct o r .",481,"adobe",1901
"26052","              Standa r d Dls t llllng & Distributing Co., D ir ect or .",481,"adobe",1901
"26053"," PAGLIUGHI , CHAR L E S , 316 E ast Ninety-fi fth Stree t .",481,"adobe",1901
"26054","              N . Y . Co -ope ra t ive Plano S t ring Co., Preside n t and Director.",481,"adobe",1901
"26055"," PAIGE, CA LV1N , N ew Yor k Club.",481,"adobe",1901
"26056","              N . Y. Mu t ua l Gas L ig ht Co., The , D irect or .",481,"adobe",1901
"26057"," PAIN, JAME S C., 12 P a rk Place.",481,"adobe",1901
"26058","              P a in Ma n ufa c tur ing Co., The, P r C'sldent, Ma n nger ana Direc t or .",481,"adobe",1901
"26059","",481,"adobe",1901
"26060","482         THE AUDIT COMPANY OF NEW YORK",482,"adobe",1901
"26061"," PAINE, A UGUST US G. , 41 Park Row.",482,"adobe",1901
"26062","         Arms trong R eal Est.ate & Improvem c nl Co., Director.",482,"adobe",1901
"26063","         Color ado Smelling Co., Di rector.",482,"adobe",1901
"26064","         Great Northern Pa~er Co., Presiden t and Directo r.",482,"adobe",1901
"26065","         Highla nd Pape r Co., Director.",482,"adobe",1901
"26066","         Inte rnational Pulp Co., President and Director.",482,"adobe",1901
"26067","         Judge Co. , The, Director.",482,"adobe",1901
"26068","         Langvllle B lack & Carbon Co., Presiden t and Director.",482,"adobe",1901
"26069","         M ercantile National Bank, Director.",482,"adobe",1901
"26070","         Natlonal Fulp Boa.rd Co., Director.",482,"adobe",1901
"26071","         N . Y. & Pennsylvania Co., President and Director.",482,"adobe",1901
"26072","         ~- Y. Life Insurance Co., Trustee.",482,"adobe",1901
"26073","         Oswegatchie Light & Power Co., Pres ident and Director.",482,"adobe",1901
"26074","         Staten I sland Midland R.R. Co., Director.",482,"adobe",1901
"26075","         Yn.ryan Chemical Reclalmlng Co., Director.",482,"adobe",1901
"26076","         Ya ryan Co., Secretary and D irector.",482,"adobe",1901
"26077","PAINE, AUGUSTUS G ., JR., 11 Park Row.",482,"adobe",1901
"26078","         Armstro ng R eal Estate & Improvement Co., Dir ect or.",482,"adobe",1901
"26079","         Highland Paper Co., President and Director.",482,"adobe",1901
"26080","         Interna tion a l Pulp Co., Dire ctor.",482,"adobe",1901
"26081","         Johnsonburg National Bank, D ir ector.",482,"adobe",1901
"26082","         N. Y. & Pennsylvania Co., Second Vice -Preside nt, Gener a l Ma nager and",482,"adobe",1901
"26083","             D irec tor.",482,"adobe",1901
"26084","PAINE, M. S., 62 Bo w ery.",482,"adobe",1901
"26085","         Bowery Bank, Vice-President a!ld Director.",482,"adobe",1901
"26086","         Magnus Me tal Co., Director.",482,"adobe",1901
"26087","         Paine's Business College, President and Director.",482,"adobe",1901
"26088","PAlNE, WILLIAM E., 6Z1 East Eighteenth Street.",482,"adobe",1901
"26089","         Carroll Box & Lumber Co. , Vice-Presiden t, Secretary, Treasurer and VI",482,"adobe",1901
"26090","             rector.",482,"adobe",1901
"26091","PAINE, WILLIS S., 60 Wall Street.",482,"adobe",1901
"26092","         Merchants' Safe Deposit Co., President and Director.",482,"adobe",1901
"26093","         Metr opolitan Savings Bank, Trus tee.",482,"adobe",1901
"26094","         Trust Co. ot N. Y ., Pres ident and Trustee.",482,"adobe",1901
"26095","PALM, CHARLES, 2271 Eleventh Avenue.",482,"adobe",1901
"26096","         Nineteenth Ward Bank, Director .",482,"adobe",1901
"26097","PALM, J ULIUS, 66'J Sixth Avenue.",482,"adobe",1901
"26098","        Julius Palm & Co., President, Manager a ntl Direc t or.",482,"adobe",1901
"26099","PALMER, APPLETON D ., 100 Broadway.",482,"adobe",1901
"26100","        AmerlC'nn Fruit Co. of P o rto Rico, Director.",482,"adobe",1901
"26101","         Pnclflc Co., Director.",482,"adobe",1901
"26102","PALMER, C. G., 66 Broad Street.",482,"adobe",1901
"26103","         Rasllngs Pavement Co. , The, President o.nd D irector.",482,"adobe",1901
"26104","PALMER, C. M., 222 Fulton Street.",482,"adobe",1901
"26105","        Albert P a lmer Co., P r esident and Director.",482,"adobe",1901
"26106","PALMER, CARI. K., 100 Broadwa y.",482,"adobe",1901
"26107","        Sterling Metal Co. , Secretnry and Director.",482,"adobe",1901
"26108","PALMER, CYRUS C., lS Montauk Avenue, Brooklyn .",482,"adobe",1901
"26109","        Engle Bedstead Works, Secretary and Director.",482,"adobe",1901
"26110","PALMER, F. E., 121 West Sixty-fourth S t reet.",482,"adobe",1901
"26111","        :Minneapolis & SL Lo uis R.R. Co., Direct or.",482,"adobe",1901
"26112","PALMER, FRANCIS A .. 237 B roadway.",482,"adobe",1901
"26113","        Broadway Savings Jnstltutton, Presl<lent and Trust('C.",482,"adobe",1901
"26114","        Chatham & Lebano n Valley R.R., Director .",482,"adobe",1901
"26115","        National Broadway Bank, President and Director.",482,"adobe",1901
"26116","PALMER, FRANK H., 96 Water Street.",482,"adobe",1901
"26117","        F. B . Palmer Ma nufac turing Co., The, President and Director.",482,"adobe",1901
"26118","PALMER, GEORGE W ., 17l Broadway.",482,"adobe",1901
"26119","        Eagle Bedstead Works, President, Trea~u rcr a.nd Director.",482,"adobe",1901
"26120","        East N. Y. Snvlngs Bank, Brooklyn, 'l'ruetcc.",482,"adobe",1901
"26121","",482,"adobe",1901
"26122","                     DIRECTORY OF DIRECTORS.                                   483",483,"adobe",1901
"26123","",483,"adobe",1901
"26124","PALM ER. HENRY B., 334 Canal Street.",483,"adobe",1901
"26125","       Barrett, Ne phe ws & Co., Old Staten I s land Dyeing E s tablishment, Presi-",483,"adobe",1901
"26126","            dent and Director.",483,"adobe",1901
"26127","       Barrett's, Palmer & Heal Dyeing Establtshment, President, Treasurer and",483,"adobe",1901
"26128","            Director.",483,"adobe",1901
"26129","PALMER, HENRY U., Kent Avenue and North Sixth S t reet. Brooklyn.",483,"adobe",1901
"26130","       Brooklyn Elevator & Milling Co., The, Vice-President and Director .",483,"adobe",1901
"26131","PALMER, JAY, corner Atlantic and Mon tnuk Avenu es, Brooklyn.",483,"adobe",1901
"26132","       Engle B edstead Works, Vice-Preside nt, Manager and Director.",483,"adobe",1901
"26133","PALMER, JOHN, Forty-second Stree t a nd P a rk Avenue.",483,"adobe",1901
"26134","       Premler-Carlboo Gold Mining Co., P r es ide nt and Director.",483,"adobe",1901
"26135","       Provident Savings Loan Investment Co., Presiden t a nd Director.",483,"adobe",1901
"26136","PALMER, LOWELL M ., 184 Front Street.",483,"adobe",1901
"26137","       American Coft'.ee Co., Director.",483,"adobe",1901
"26138","       American Sugar Refining Co., Director.",483,"adobe",1901
"26139","       B1·ooklyn Cooperage Co., Preside nt and Director.",483,"adobe",1901
"26140","       Brooklyn Dlstllllng Co., Preside nt a nd Director.",483,"adobe",1901
"26141","       Brookly n Elevator & Mllltng Co. , The, Pres ident a nd Director.",483,"adobe",1901
"26142","       City R ealty & Investment Co., President a nd Director.",483,"adobe",1901
"26143","       Colonial Sate D epos it Co., Director.",483,"adobe",1901
"26144","       Colonial Trust Co., Trustee.",483,"adobe",1901
"26145","       Lanyon Zinc Co., Director.",483,"adobe",1901
"26146","       North Side Bank, Brooklyn, Director.",483,"adobe",1901
"26147","       Pennsylvania Stave Co., President and Director.",483,"adobe",1901
"26148","       Staten I s land Rapid Transit R a ilway Co., Dlt-ector.",483,"adobe",1901
"26149","       Theodore Rlck secker Co., The, Vice-President and Director.",483,"adobe",1901
"26150","       Union F e rry Co. ot N. Y. & Brooklyn, Direc t or.",483,"adobe",1901
"26151","       Walla.bout Bank, Brooklyn, Director .",483,"adobe",1901
"26152","p ALMER, NICHOLAS F ., 29 Wall Stree t.",483,"adobe",1901
"26153","       Ba.topllas Mlnlng Co., The, Director.",483,"adobe",1901
"26154","       Constancia Sugar Co., Director.",483,"adobe",1901
"26155","       Leather Manufacturers' National Bank, Preshlent a nd Director.",483,"adobe",1901
"26156","       Manhattan Ll!e Insurance Co., D irect or.",483,"adobe",1901
"26157","PALMER, O. A., 68 Broad Street.",483,"adobe",1901
"26158","       Hastings Pavement Co., The, Secretary and Director.",483,"adobe",1901
"26159","PALMER, RICHARD, 132 Nassau Street.",483,"adobe",1901
"26160","       Guild Co., Secretary and Director.",483,"adobe",1901
"26161","PALMER, STE PHEN A., 222 Fulton Street.",483,"adobe",1901
"26162","       Albert Palmer Co., Trensurer and Director.",483,"adobe",1901
"26163","PALMER, STEPHEN S., 52 Wall Street.",483,"adobe",1901
"26164","       American Was h e r & Manufacturing Co. , Director.",483,"adobe",1901
"26165","       Cay uga & Susquehanna R .R., Secretary, Treasurer and D irect or.",483,"adobe",1901
"26166","       Colonial Assuran ce Co., Vice-President nnd Direc tor .",483,"adobe",1901
"26167","       Consolldated Gas Co. ot N. Y., Trustee.",483,"adobe",1901
"26168","       Dick son Manufacturing Co., The, Director .",483,"adobe",1901
"26169","       Empire Zinc Co., Director.",483,"adobe",1901
"26170","       FR.rmers' L oan & Trust Co., Trustee.",483,"adobe",1901
"26171","       Fort W u.yne & J ackson R.R. Co., Direc tor.",483,"adobe",1901
"26172","       Green Bay & W estern R.R. Co., President and Director.",483,"adobe",1901
"26173","       Harvey Steel Co., President a nd Director.",483,"adobe",1901
"26174","       Kewaunee, Green Bay & Western R.R., President and Director.",483,"adobe",1901
"26175","       Lackawo.nna Iron & Steel Co., Director.",483,"adobe",1901
"26176","       Mex ican N a tional R .R . Co., Director.",483,"adobe",1901
"26177","       Mineral P oint Zinc Co., 'l'reasurer and Director.",483,"adobe",1901
"26178","       National City Bank, Direc tor.",483,"adobe",1901
"26179","       N . J . Magne tic Concentrating Co., Direc tor.",483,"adobe",1901
"26180","       N . J . Zinc Co., President and D irec tor.",483,"adobe",1901
"26181","       N . J . Zinc Co. ot Pennsylvania, President and Director.",483,"adobe",1901
"26182","       N . Y. Mutunl Gas L ight Co. , The, Director.",483,"adobe",1901
"26183","                                    [Continued.]",483,"adobe",1901
"26184","",483,"adobe",1901
"26185","484         THE AUDIT COMPANY OF NEW YORK.",484,"adobe",1901
"26186","          Palmer Land Co .. President and Direc tor.",484,"adobe",1901
"26187","          Palmer Water Co., President and Director.",484,"adobe",1901
