"","text","page","method","year"
"16732","       Standard Metal Strap Co., Secretary and Director.",269,"hathi",1901
"16733","HAKE, PHILIP, 621 Broadway.",269,"hathi",1901
"16734","       Philip Hake Manufacturing Co., Treasurer, Manager and Director.",269,"hathi",1901
"16735","HALBERT. GEORGE, 1 Madison Avenue.",269,"hathi",1901
"16736","       George Halbert Co., The, President and Director.",269,"hathi",1901
"16737","HALBERT, WILLIAM, 455 Fulton Street, Brooklyn.",269,"hathi",1901
"16738","        George Halbert Co., The, Director.",269,"hathi",1901
"16739","HALEY, CALEB, 14 Fulton Fish Market.",269,"hathi",1901
"16740","       Centennial Transportation Co., President and Director.",269,"hathi",1901
"16741","HALL, ALBERT C, 411 Broadway.",269,"hathi",1901
"16742","       Follmer, Clogg & Co., President and Director.",269,"hathi",1901
"16743","       Lawrenceville Cement Co., Director.",269,"hathi",1901
"16744","        Ninth National Bank, Director.",269,"hathi",1901
"16745","HALL, ALFRED B., 302 Broadway.",269,"hathi",1901
"16746","       William R. Beal Land Improvement Co., Secretary and Director.",269,"hathi",1901
"16747","",269,"hathi",1901
"16748","270         THE AUDIT COMPANY OF NEW YORK.",270,"hathi",1901
"16749","HALL, AUGUSTUS H.,        69 Murray Street.",270,"hathi",1901
"16750","          Dr. Herrlck's Family Medicine Co. (Incorporated), President, Manager and",270,"hathi",1901
"16751","              Director.",270,"hathi",1901
"16752","HALL,   BENJAMIN F., JR., 116 Wall Street.",270,"hathi",1901
"16753","          Mecca Gold Placer Mining & Milling Co., The, President and Director.",270,"hathi",1901
"16754","          N. Y. Gold Mining & Milling Co., President and Director.",270,"hathi",1901
"16755","HALL,   BLAKELY, 140 West Forty-second Street.",270,"hathi",1901
"16756","          Daily Telegraph Co., The, Director.",270,"hathi",1901
"16757","HALL,   BURTON P., 137 Elm Street.",270,"hathi",1901
"16758","          N. Y. Steam Fitting Co., Vice-President, Treasurer and Director.",270,"hathi",1901
"16759","HALL,   CHARLES J. G., 2(U Broadway.",270,"hathi",1901
"16760","          Columbus, Sandusky & Hocking R.R. Co., Second Vice-President and Di",270,"hathi",1901
"16761","              rector.",270,"hathi",1901
"16762","          Karsch Brewing Co., The, Secretary and Director.",270,"hathi",1901
"16763","          Special Fire Alarm & Electrical Signal Co., President and Director.",270,"hathi",1901
"16764","          V. Loewers Gambrlnus Brewing Co., Director.",270,"hathi",1901
"16765","HALL,   CHARLES R., Ill Fifth Avenue.",270,"hathi",1901
"16766","          Boston & Colorado Copper Mining Co., Director.",270,"hathi",1901
"16767","          N. Y. Building Loan Banking Co., President and Director.",270,"hathi",1901
"16768","          Winnisook Club, Director.",270,"hathi",1901
"16769","HALL,   CHARLES WARD, HO Nassau Street.",270,"hathi",1901
"16770","          Hall & Grant Construction Co., President and Director.",270,"hathi",1901
"16771","          Maclay & Davies Real Estate Co., The, Vice-President and Director.",270,"hathi",1901
"16772","HALL,   CHRISTOPHER W., 39 East Forty-second Street.",270,"hathi",1901
"16773","          Leland & Hall Co., Treasurer and Director.",270,"hathi",1901
"16774","HALL,   DAVID P., 31 Pine Street.",270,"hathi",1901
"16775","          Franklin-Lee Bank Note Co., Director.",270,"hathi",1901
"16776","HALL,   EDWARD E., 45 Cedar Street.",270,"hathi",1901
"16777","          Manhattan Fire Insurance Co., Director.",270,"hathi",1901
"16778","          N. Y. Fire Insurance Co., Director.",270,"hathi",1901
"16779","HALL,   EDWARD J., 15 Dey Street.",270,"hathi",1901
"16780","         American Telephone & Telegraph Co., Vice-President and Director.",270,"hathi",1901
"16781","          Bell Telephone Co. of Buffalo, Director.",270,"hathi",1901
"16782","          Bell Telephone Co. of Philadelphia, Director.",270,"hathi",1901
"16783","          Market & Fulton National Bank, Director.",270,"hathi",1901
"16784","          N. Y. & N. J. Telephone Co., Director.",270,"hathi",1901
"16785","          N. Y. Telephone Co., Second Vice-President and Director.",270,"hathi",1901
"16786","          Perth Amboy Terra Cotta Co., President and Director.",270,"hathi",1901
"16787","         Southern Bell Telephone & Telegraph Co., President and Director.",270,"hathi",1901
"16788","HALL,   ERNEST, 62 William Street.",270,"hathi",1901
"16789","          Germanla Fire Insurance Co., Counsel and Director.",270,"hathi",1901
"16790","          International Insurame Co., Counsel and Director.",270,"hathi",1901
"16791","HALL,   FRANK B., 62 Wall Street.",270,"hathi",1901
"16792","          N. Y. Steam Power Co., Director.",270,"hathi",1901
"16793","          Submarine Construction Co., Director.",270,"hathi",1901
"16794","HALL,   GEORGE C, 110 Liberty Street.",270,"hathi",1901
"16795","          Poughkeepsie City & Wapplngers Falis Electric Railway, Director.",270,"hathi",1901
"16796","HALL,   GEORGE E., 211 Centre Street.",270,"hathi",1901
"16797","         G. F. Hall Co., Secretary, Treasurer, Manager and Director.",270,"hathi",1901
"16798","HALL,   GEORGE F., 211 Centre Street.",270,"hathi",1901
"16799","         G. F. Hall Co., President and Director.",270,"hathi",1901
"16800","         N. Y. Steam Fitting Co., Director.",270,"hathi",1901
"16801","HALL,   H. J. S., 69 Murray Street.",270,"hathi",1901
"16802","         Dr. Herrlck's Family Medicine Co. (Incorporated), Vice-President and",270,"hathi",1901
"16803","              Director.",270,"hathi",1901
"16804","          M. M. Fellows Co., Director.",270,"hathi",1901
"16805","         Washington Trust Co., Trustee.",270,"hathi",1901
"16806","",270,"hathi",1901
"16807","                    DIRECTORY          OF DIRECTORS.                            271",271,"hathi",1901
"16808","",271,"hathi",1901
"16809","HALL, HARRY B.,        116 Wall Street.",271,"hathi",1901
"16810","           Mecca Gold Placer Mining & Milling Co., The, Treasurer, Manager      and",271,"hathi",1901
"16811","              Director.",271,"hathi",1901
"16812","           N. Y. Gold Mining & Milling Co., Treasurer, Manager and Director.",271,"hathi",1901
"16813","HALL,   HENRY, 154 Nassau Street.",271,"hathi",1901
"16814","           People's Co-operative Ice Co., The, Director.",271,"hathi",1901
"16815","           Tribune Association, Director.",271,"hathi",1901
"16816","HALL,   HENRY B., S02 Broadway.",271,"hathi",1901
"16817","           Lioyds Plate Glass Insurance Co., Director.",271,"hathi",1901
"16818","           William R. Beal Land Improvement Co., President and Director.",271,"hathi",1901
"16819","HALL,   HENRY H., 35 Pine Street.",271,"hathi",1901
"16820","           Law, Union & Crown Insurance Co. of London, Trustee.",271,"hathi",1901
"16821","           State Fire Insurance Co. of Liverpool, Trustee.",271,"hathi",1901
"16822","           Underwriters' Salvage Co., President and Director.",271,"hathi",1901
"16823","           Union Assurance Society of London, Trustee.",271,"hathi",1901
"16824","           Victoria Fire Insurance Co. of N. Y., President and Director.",271,"hathi",1901
"16825","HALL,   HENRY L., 137 Elm Street.",271,"hathi",1901
"16826","           N. Y. Steam Fitting Co., President, Manager and Director.",271,"hathi",1901
"16827","HALL,   HORATIO, 222 South Street.",271,"hathi",1901
"16828","           International Steamship Co., Director.",271,"hathi",1901
"16829","           Maine Steamship Co., Director.",271,"hathi",1901
"16830","           Portland Steamship Co., Director.",271,"hathi",1901
"16831","HALL,   J. LLOYD, 353A Clinton Street, Brooklyn.",271,"hathi",1901
"16832","           Calumet Canal & Improvement Co., Director.",271,"hathi",1901
"16833","HALL,   J. P., 22 Thames Street.",271,"hathi",1901
"16834","           Chief & Century Mining & Milling Co., Treasurer and Director.",271,"hathi",1901
"16835","HALL,   JOHN D., 97 Reade Street.",271,"hathi",1901
"16836","           Hall Acetylene Co., The, President. Manager and Director.",271,"hathi",1901
"16837","HALL,   JOHN R, 17 State Street.",271,"hathi",1901
"16838","           Barbour Flax Spinning Co., Director.",271,"hathi",1901
"16839","HALL,   LEWIS A., 52 Broadway.",271,"hathi",1901
"16840","           Atlantic Coast Lumber Co., President and Director.",271,"hathi",1901
"16841","           Atlantic Coast Steamship Co., President and Director.",271,"hathi",1901
"16842","           Export Lumber Co., President and Director.",271,"hathi",1901
"16843","HALL,   OMAR D., 11 Broadway.",271,"hathi",1901
"16844","           Lay System of Hydraulic Placer Mining Co., Secretary and Director.",271,"hathi",1901
"16845","HALL,   P. W., 87 Nassau Street.",271,"hathi",1901
"16846","           Aluminum Plate & Press Co., The, Treasurer and Director.",271,"hathi",1901
"16847","HALL.   ROBERT EVERETT, 137 Elm Street.",271,"hathi",1901
"16848","           G. F. Hall Co., Director.",271,"hathi",1901
"16849","           N. Y. Steam Fitting Co., Secretary and Director.",271,"hathi",1901
"16850","HALL,   SAMUEL, 501 Fifth Avenue.",271,"hathi",1901
"16851","           American Savings Bank, Trustee.",271,"hathi",1901
"16852","HALL,    T. SHAW, 150 Nassau Street.",271,"hathi",1901
"16853","           N. Y. Fibre Spool Co., Director.",271,"hathi",1901
"16854","HALL,   THOMAS W., 92 Cliff Street.",271,"hathi",1901
"16855","           American Hide & Leather Co., President and Director.",271,"hathi",1901
"16856","           Burlington Safe Deposit Co., Treasurer and Director.",271,"hathi",1901
"16857","           Munislng Leather Co., Director.",271,"hathi",1901
"16858","           Pennsylvania Hide & Leather Co., President and Director.",271,"hathi",1901
"16859","HALL,   WILLIAM A., 100 William Street.",271,"hathi",1901
"16860","           Casein Co. of America, President, Manager and Director.",271,"hathi",1901
"16861","           Dairy Improvement Co., President and Director.",271,"hathi",1901
"16862","           Lactroid Co., The, Manager and Director.",271,"hathi",1901
"16863","           National Milk Sugar Co., President and Director.",271,"hathi",1901
"16864","           Rosemary Creamery Co., President and Director.",271,"hathi",1901
"16865","HALL,   WILLIAM C. 160 Fifth Avenue.",271,"hathi",1901
"16866","           Perth Amboy Terra Cotta Co., Vice-President, Manager and Director.",271,"hathi",1901
"16867","",271,"hathi",1901
"16868"," m          THE AUDIT COMPANY OF NEW YORK.",272,"hathi",1901
"16869","HALL, WILLIAM P.,      44 Broad Street.",272,"hathi",1901
"16870","         American Railway Advertising Co., Vice-President and Director.",272,"hathi",1901
"16871","         Hall Signal Co., President and Director.",272,"hathi",1901
"16872","         Railway Automatic Sales Co., Director.",272,"hathi",1901
"16873","         San Rita Gold Mining Co., Vice-President and Director.",272,"hathi",1901
"16874"," HALLENBECK, HARRY C, 441 Pearl Street.",272,"hathi",1901
"16875","         Wynkoop-Hallenbeck-Crawford Co., President, Treasurer and Director.",272,"hathi",1901
"16876"," HALLENBECK, H. C, JR., 441 Pearl Street.",272,"hathi",1901
"16877","         Wynkoop-Hallenbeck-Crawford Co., Secretary and Director.",272,"hathi",1901
"16878"," HALLET, F. G., 120 Broadway.",272,"hathi",1901
"16879","         N. Y. Plate Glass Insurance Co., Director.",272,"hathi",1901
"16880","HALLETT, C. W., 127 Fulton Street, Long Island City.",272,"hathi",1901
"16881","         Long Island City Savings Bank, Second Vice-President and Trustee.",272,"hathi",1901
"16882","HALLETT, CLAUDE H., 160 Fifth Avenue.",272,"hathi",1901
"16883","         McConnell Manufacturing Co., Secretary and Director.",272,"hathi",1901
"16884"," HALLIDAY, JAMES, 86 Worth Street.",272,"hathi",1901
"16885","         Lee, Tweedy & Co., Director.",272,"hathi",1901
"16886"," HALLIDAY, WILLIAM S., 11l Broadway.",272,"hathi",1901
"16887","         Communipau Coal Co., Secretary and Director.",272,"hathi",1901
"16888"," HALLIWELL, CHARLES E., Ill Fifth Avenue.",272,"hathi",1901
"16889","         American Snuff Co., Director.",272,"hathi",1901
"16890","         American Tobacco Co., Director.",272,"hathi",1901
"16891","        Continental Tobacco Co., First Vice-President and Director.",272,"hathi",1901
"16892","         P. Lorillard Co., Director.",272,"hathi",1901
"16893","HALLOCK, HOWARD H., 71 Broadway.",272,"hathi",1901
"16894","        New Orange Industrial Association, Secretary and Director.",272,"hathi",1901
"16895","HALLOCK, JOSEPH N., 90 Bible House.",272,"hathi",1901
"16896","        Metropolitan Realty Co., Director.",272,"hathi",1901
"16897","HALLOCK, SILAS F., 36 East Sixty-fifth Street.",272,"hathi",1901
"16898","         American Tract Society, Member of Board of Managers.",272,"hathi",1901
"16899","HALLOCK, W. W., Tribune Building.",272,"hathi",1901
"16900","        A. N. Kellogg Newspaper Co., Director.",272,"hathi",1901
"16901","HALLOCK, WILLIAM, Columbia University.",272,"hathi",1901
"16902","        Gas Industries Co., Director.",272,"hathi",1901
"16903","HALLORAN, JOHN, 200 Broadway.",272,"hathi",1901
"16904","        Catsklll & N. Y. Steamboat Co. (Limited), Director.",272,"hathi",1901
"16905","HALLOWELL, THOMAS JEWETT. 32 Liberty Street.",272,"hathi",1901
"16906","        Lawyers' Incorporation Co., The, Vice-President and Director.",272,"hathi",1901
"16907","HALLS, WILLIAM, JR., 11 Pine Street.",272,"hathi",1901
"16908","        City Trust Co., Director.",272,"hathi",1901
"16909","        Flatbush Trust Co., Director.",272,"hathi",1901
"16910","        Hanover National Bank, The, Vice-President nnd Director.",272,"hathi",1901
"16911","        N. Y. Land & Warehouse Co., President and Director.",272,"hathi",1901
"16912","        N. Y. National Exchange Bank, Director.",272,"hathi",1901
"16913","        Queens County Bank, Member of Advisory Board.",272,"hathi",1901
"16914","        Summit Bank, The, Vice-President and Director.",272,"hathi",1901
"16915","HALPIN, PAUL, 170 Broadway.",272,"hathi",1901
"16916","        Automatic Smoke Preventer Co., Secretary, Treasurer and Director.",272,"hathi",1901
"16917","        National Fine Art Foundry, Secretary and Director.",272,"hathi",1901
"16918","HATSEY, A A., Thirty-seventh Street and Church Lane, Brooklyn.",272,"hathi",1901
"16919","        De Dion-Bouton Motorctte Co., Secretary, Treasurer and Director",272,"hathi",1901
"16920","HALSEY, BENJAMIN S., 1026 Sixth Avenue.",272,"hathi",1901
"16921","        Sheffield Farms Co. of Hobart, Delaware County, N. Y., The, Treasurer",272,"hathi",1901
"16922","            and Director.",272,"hathi",1901
"16923","HALSEY, CHARLES D., 15 Broad Street.",272,"hathi",1901
"16924","        Sub-surface Torpedo Boat Co., Treasurer and Director.",272,"hathi",1901
"16925","HALSEY, FREDERICK A., 356 West One Hundred and Twentieth Street",272,"hathi",1901
"16926","        American Machinist Press, Director.",272,"hathi",1901
"16927","HALSEY, J. L., 66 Broadway.",272,"hathi",1901
"16928","        Manhattan Life Insurance Co., Vice-President and Director.",272,"hathi",1901
"16929","",272,"hathi",1901
"16930","                    DIRECTORY        OF DIRECTORS.                         273",273,"hathi",1901
"16931","",273,"hathi",1901
"16932","HALSEY, J. W.,   1026 Sixth Avenue.",273,"hathi",1901
"16933","        Sheffield Farms Co. of Hobart, Delaware County, N. Y., The. Director.",273,"hathi",1901
"16934","HALSEY, LEWIS B., 1026 Sixth Avenue.",273,"hathi",1901
"16935","        Sheffield Farms Co. of Hobart, Delaware County, N. Y., The, President,",273,"hathi",1901
"16936","            Manager and Director.",273,"hathi",1901
"16937","HALSTEAD, DAVID F., 70-72 Franklin Street.",273,"hathi",1901
"16938","        Dreadnought Tire Co., President and Director.",273,"hathi",1901
"16939","        Kotedsllk Underwear Co., Treasurer, Manager and Director.",273,"hathi",1901
"16940","        Murphy Safety Third Rail Electric Co., Director.",273,"hathi",1901
"16941","        Portsmouth Mill Co., Treasurer and Director.",273,"hathi",1901
"16942","HALSTEAD, JAMES W., 200 Forsyth Street.",273,"hathi",1901
"16943","        Central Cooperage Co., Director.",273,"hathi",1901
"16944","        Central Lard Co., Director.",273,"hathi",1901
"16945","HALSTEAD, PEARSON, 200 Forsyth Street.",273,"hathi",1901
"16946","        Carson River Placer & Dredging Mining Co., Director.",273,"hathi",1901
"16947","        Central Cooperage Co., President and Director.",273,"hathi",1901
"16948","        Central Lard Co., Vice-President and Director.",273,"hathi",1901
"16949","        National Citizens' Bank, Director.",273,"hathi",1901
"16950","HALSTED, AUGUSTUS M., 233 Broadway.",273,"hathi",1901
"16951","        Ritter & Haisted Advertising Co., Director.",273,"hathi",1901
"16952","HALSTED, J. HENRY, 233 Broadway.",273,"hathi",1901
"16953","        Ritter & Haisted Advertising Co., Secretary and Director.",273,"hathi",1901
"16954","HALSTED. JOHN F., 96 Broadway.",273,"hathi",1901
"16955","       Atlantic Trust Co., Trustee.",273,"hathi",1901
"16956","       Brooklyn Savings Bank, Trustee.",273,"hathi",1901
"16957","        Long Island Loan & Trust Co., Trustee.",273,"hathi",1901
"16958","       Safe Deposit Co. of N. Y., Director.",273,"hathi",1901
"16959","HALTER, ALEX J., 1123 Broadway.",273,"hathi",1901
"16960","       Colorado Maid Mining Co., The, Treasurer and Director.",273,"hathi",1901
"16961","        Halter Investment Co., President and Director.",273,"hathi",1901
"16962","       Lady Helen Copper Mining Co., President and Director.",273,"hathi",1901
"16963","HALTKR, LEON, 578 Broome Street.",273,"hathi",1901
"16964","       East Side Co-operative Building & Loan Association of N. Y., Director",273,"hathi",1901
"16965","HA MANN, J. H., Beach and Greenwich Streets.",273,"hathi",1901
"16966","       Manhattan Biscuit Co., Director.",273,"hathi",1901
"16967","HAMANN, WILLIAM A., 100 William Street.",273,"hathi",1901
"16968","       Niagara Electro Chemical Co., The, Director.",273,"hathi",1901
"16969","HAMAR, J. LEWIS, 181 Broadway.",273,"hathi",1901
"16970","       N. Y. & N. J. Improvement Co., Treasurer and Director.",273,"hathi",1901
"16971","       N. Y. & N. J. Telephone Co., Auditor and Director.",273,"hathi",1901
"16972","       N. Y. State Title Guarantee Co., Secretary and Director.",273,"hathi",1901
"16973","HAMBURGER, S., 5 Beekman Street.",273,"hathi",1901
"16974","       Menorah Publishing Co., Secretary and Director.",273,"hathi",1901
"16975","HAMBURGER, SIMON, 20 West Third Street.",273,"hathi",1901
"16976","       Hamburger & Co., President and Director.",273,"hathi",1901
"16977","HAMILTON, ALEXANDER, 184 East One Hundred and Eighth Street.",273,"hathi",1901
"16978","       Horace Waters & Co., Director.",273,"hathi",1901
"16979","HAMILTON, BRADDIN, 150 Nassau Street.",273,"hathi",1901
"16980","       Episcopal Publication Society, President and Director.",273,"hathi",1901
"16981","HAMILTON. C. A., 431 West End Avenue.",273,"hathi",1901
"16982","       International Sliver Co., Third Vice-President and Director.",273,"hathi",1901
"16983","       Municipal Street Railway Co., Director.",273,"hathi",1901
"16984","HAMILTON, COLSON, C, 182 Pearl Street.",273,"hathi",1901
"16985","       F. C. Linde Co., Second Vice-President and Director.",273,"hathi",1901
"16986","HAMILTON, EDGAR B., 1268 Broadway.",273,"hathi",1901
"16987","       Congdon Zinc Mines Co., Director.",273,"hathi",1901
"16988","HAMILTON, GEORGE, 53 Murray Street.",273,"hathi",1901
"16989","       Maddock & Miller, Secretary and Director.",273,"hathi",1901
"16990","",273,"hathi",1901
"16991","274        THE AUDIT COMPANY OF NEW YORK.",274,"hathi",1901
"16992","HAMILTON, JAMES       G., 32 Nassau Street.",274,"hathi",1901
"16993","        American Beet Sugar Co., Secretary and Director.",274,"hathi",1901
"16994","        Oxnard Construction Co., Vice-President and Director.",274,"hathi",1901
"16995"," HAMILTON, JOHN L., 347 West Twenty-sixth Street.",274,"hathi",1901
"16996","        Gansevoort Bank, Director.",274,"hathi",1901
"16997","        Mechanics' & Traders' Exchange, Director.",274,"hathi",1901
"16998"," HAMILTON, MARK K., 45 Broadway.",274,"hathi",1901
"16999","        Hygienic Wood Wool Co., Treasurer and Director.",274,"hathi",1901
"17000"," HAMILTON, RICHARD D., 23 West Forty-second Street.",274,"hathi",1901
"17001","        N. Y. Flexible Wood Flooring Co., Secretary and Director.",274,"hathi",1901
"17002"," HAMILTON, THEODORE F., 120 Broadway.",274,"hathi",1901
"17003","        Westcott Express Co., The, Director.",274,"hathi",1901
"17004"," HAMILTON, THOMAS J., 74 West Twenty-third Street.",274,"hathi",1901
"17005","        Hamilton-Noyes Co., President and Director.",274,"hathi",1901
"17006"," HAMILTON, THOMAS L., 347 West Twenty-sixth Street.",274,"hathi",1901
"17007","        National Exhibition Co., Director.",274,"hathi",1901
"17008"," HAMILTON, W. S., 363 West Thirty-fourth Street.",274,"hathi",1901
"17009","        Steve W. Floyd Special Agency, The, Vice-President and Director.",274,"hathi",1901
"17010"," HAMILTON, WILLIAM, 355 Produce Exchange.",274,"hathi",1901
"17011","        National Casket Co., President and Director.",274,"hathi",1901
"17012","        N. Y. Produce Exchange, Member of Board of Managers.",274,"hathi",1901
"17013","""HAMILTON, WILLIAM GASTON, 105 East Twenty-first Street.",274,"hathi",1901
"17014","        Central & South American Telegraph Co., Director.",274,"hathi",1901
"17015","        Mexican Telegraph Co., Director.",274,"hathi",1901
"17016"," HAMILTON, WILLIAM PIERSON, 23 Wall Street.",274,"hathi",1901
"17017","        National Tube Co., Director.",274,"hathi",1901
"17018","        North British & Mercantile Insurance Co. of London & Edinburgh, Special",274,"hathi",1901
"17019","           American, Trustee.",274,"hathi",1901
"17020","        North British & Mercantile Insurance Co. of N. Y., Director.",274,"hathi",1901
"17021"," HAMLIN, GEORGE F., 203 Broadway.",274,"hathi",1901
"17022","        Dittmar Powder & Chemical Co., Secretary, General Manager and Di",274,"hathi",1901
"17023","           rector.",274,"hathi",1901
"17024"," HAMMEL, GEORGE A., 192 Broadway.",274,"hathi",1901
"17025","        N. Y. & Long Island Construction Co., Director.",274,"hathi",1901
"17026"," HAMMER, BKRNHARD, 1183 Madison Avenue.",274,"hathi",1901
"17027","        Harlem Market Co. (Limited), Director.",274,"hathi",1901
"17028"," HAMMER, EDWIN H., 116 William Street.",274,"hathi",1901
"17029","        American Therapeutic Co., President, Manager and Director.",274,"hathi",1901
"17030","        Keashy & Mattison Co., Vice-President and Director.",274,"hathi",1901
"17031"," HAMMERSCHLAG, CARL S., 234 Greenwich Street.",274,"hathi",1901
"17032","        Hammerschiag Manufacturing Co., Treasurer and Director.",274,"hathi",1901
"17033"," HAMMERSCHLAG, GEORGE W., 234 Greenwich Street.",274,"hathi",1901
"17034","        Hammerschiag Manufacturing Co., Director.",274,"hathi",1901
"17035"," HAMMERSCHLAG, MORRIS. 65 Dey Street.",274,"hathi",1901
"17036","        American Brewing Co., Vice-President and Director.",274,"hathi",1901
"17037","        Waverly Refining Co., The. President, Manager and Director.",274,"hathi",1901
"17038"," HAMMOND, GEORGE E., 03 West Street.",274,"hathi",1901
"17039","        Endlcott-Hammond      Co., President and Director.",274,"hathi",1901
"17040"," HAMMOND, JAMES B., 537 East Sixty-ninth Street.",274,"hathi",1901
"17041","        Hammond Typewriter Co., President and Director.",274,"hathi",1901
"17042"," HAMMOND, THOMAS F., 537 East Sixty-ninth Street.",274,"hathi",1901
"17043","        Hammond Typewriter Co., Director.",274,"hathi",1901
"17044"," HAMON, D. FRANK, Elm Street, corner East Houston Street.",274,"hathi",1901
"17045","        Moss Photo-Engraving Co., Vice-President and Director.",274,"hathi",1901
"17046"," HAMPTON, WILLIAM H., 120 Liberty Street.",274,"hathi",1901
"17047","        Wheeler Condenser & Engineering Co., Secretary and Director.",274,"hathi",1901
"17048"," 1IAMRICK, C. H.. 870 Broadway.",274,"hathi",1901
"17049","        Hamrlck & Co., Director.",274,"hathi",1901
"17050"," HAMRICK, O. M., 870 Broadway.",274,"hathi",1901
"17051","        Hamrlck & Co., President and Director.",274,"hathi",1901
"17052","",274,"hathi",1901
"17053","                       DIRECTORY       OF DIRECTORS.                         275",275,"hathi",1901
"17054","",275,"hathi",1901
"17055","HAMRICK, W.    S.,   870   Broadway.",275,"hathi",1901
"17056","       Hamrlck & Co., Secretary, Treasurer and Director.",275,"hathi",1901
"17057","HANAN, JOHN H., 207 Broadway.",275,"hathi",1901
"17058","       Associated Manufacturers' Mutual Fire Insurance      Corporation, The, Di",275,"hathi",1901
"17059","           rector.",275,"hathi",1901
"17060","       Merchants' Exchange National Bank. Director.",275,"hathi",1901
"17061","       Manufacturers' Trust Co., Brooklyn, Director.",275,"hathi",1901
"17062","       United Shoe Machinery Co., Vice-President and Director.",275,"hathi",1901
"17063","HANCE, HIRAM O., 220 Broadway.",275,"hathi",1901
"17064","       Boogher Boiler Compound Co., Treasurer and Director.",275,"hathi",1901
"17065","HANCK, GEORGE W., 48S Broadway, Brooklyn.",275,"hathi",1901
"17066","       McElraevy & Hanck Co., Vice-President and Director.",275,"hathi",1901
"17067","HAND, AUGUSTUS N., 30 Broad Street.",275,"hathi",1901
"17068","       Lawyers' Incorporation Co., The, Director.",275,"hathi",1901
"17069","       San Juan & Rio Piedras R.R. Co., Director.",275,"hathi",1901
"17070","HAND, CLIFFORD A., 52 William Street.",275,"hathi",1901
"17071","       Atlantic Mutual Insurance Co., Trustee.",275,"hathi",1901
"17072","       Atlantic Trust Co., Trustee.",275,"hathi",1901
"17073","HAND, JOSEPH C, 1270 Broadway.",275,"hathi",1901
"17074","       .Etna Real Estate & T.oan Co., Secretary, Treasurer, Manager and Di",275,"hathi",1901
"17075","           rector.",275,"hathi",1901
"17076","       National Cape Nome Gold Mining & Transportation Co., Secretary, Treas",275,"hathi",1901
"17077","            urer and Director.",275,"hathi",1901
"17078","HAND, TALLMADGE S., 31 Tribune Building.",275,"hathi",1901
"17079","       J. E. Van Doren, Special Agency, President and Director.",275,"hathi",1901
"17080","HANDRICH, FRITZ, 203 East Fifty-seventh Street.",275,"hathi",1901
"17081","       Nineteenth Ward Bank, Director.",275,"hathi",1901
"17082","HANDY, EGBERT G., 26 Murray Street.",275,"hathi",1901
"17083","       Continental Publishing Co., President and Director.",275,"hathi",1901
"17084","HANDY, R. FLEMING, 439 West Street.",275,"hathi",1901
"17085","       Colonial Bank, Director.",275,"hathi",1901
"17086","        Enoch Morgan's Sons Co., Second Vice-President and Director.",275,"hathi",1901
"17087","       Glllln Printing Co., The, Secretary and Director.",275,"hathi",1901
"17088","HANFEI.D, C, 13 Fast One Hundred and Twenty-fourth Street.",275,"hathi",1901
"17089","        Seymour Mutual      Aid Association, Vice-President and Director.",275,"hathi",1901
"17090","HANFORD, GEORGE B., 149 Broadway.",275,"hathi",1901
"17091","       Export Towing Co., Director.",275,"hathi",1901
"17092","        Fireprooflne Manufacturing Co., Director.",275,"hathi",1901
"17093","       Nesmith & Constantine Co., First Vice-President, Manager and Director.",275,"hathi",1901
"17094","       N. Y. Syndicate Co., Vice-President and Director.",275,"hathi",1901
"17095","       Safety Motor Co., President and Director.",275,"hathi",1901
"17096","       U. S. Bobbin & Shuttle Co., Secretary and Director.",275,"hathi",1901
"17097","HANFORD, W. D., 105 Hudson Street.",275,"hathi",1901
"17098","       C. S. Norris Co., Vice-President and Director.",275,"hathi",1901
"17099","HANHART, WILLIAM, 51 Chambers Street.",275,"hathi",1901
"17100","        Bankers' Life Insurance Co., Director.",275,"hathi",1901
"17101","HANKEY, JACOB C, 658 Broadway.",275,"hathi",1901
"17102","       Willcox & Glbbs Sewing Machine Co., Director.",275,"hathi",1901
"17103","HANKS, JOHN T., 205 Sixth Avenue.",275,"hathi",1901
"17104","       Hanks Dental Association, Secretary and Director.",275,"hathi",1901
"17105","HANNA. W. W., 100 William Street.",275,"hathi",1901
"17106","       Mexican Coffee & Rubber Growers' Association, The, Director.",275,"hathi",1901
"17107","       Schoellkopf, Hartford & Hanna Co., Director.",275,"hathi",1901
"17108","HANSCOM, A. L., 249 West One Hundred and Twenty -seventh Street.",275,"hathi",1901
"17109","       N. Y. Plate Glass Insurance Co., Director.",275,"hathi",1901
"17110","HANSER, HUGO C. 14 Cedar Street.",275,"hathi",1901
"17111","        Philip H. Karcher Co., Secretary and Director.",275,"hathi",1901
"17112","HANSHE, J. IRVING, 695 Lexington Avenue.",275,"hathi",1901
"17113","        General Electric Equipment Co., President, Manager and Director.",275,"hathi",1901
"17114","",275,"hathi",1901
"17115","270        THE AUDIT COMPANY OF NEW YORK.",276,"hathi",1901
"17116","HANSON,  C. F., 244 Sixth Avenue.",276,"hathi",1901
"17117","       Hanson Drug Co., President, Manager and Director.",276,"hathi",1901
"17118","HANSON, CHARLES A., 100 Broadway.",276,"hathi",1901
"17119","       Montank Multiphase Cable Co., Secretary, Treasurer and Director.",276,"hathi",1901
"17120","HANSON, JOHN S , 55 Liberty Street.",276,"hathi",1901
"17121","       Dollar Savings Bank, Trustee.",276,"hathi",1901
